season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,187729,107613,Romain Saïss,romain-saiss,D,False,,,2.0,9.0,26.0,35.0,3.0,2.0,10.0,,,,1.0,,1.0,8.0,5.0,,,3.0,,,,,,,,90.0,1.0,,,,,,,16.0,,6.1,,,,,4.0,,2.0,,5.0,,16.0,32.0,46.0,1,1.0,60.0,1.0,2.0,,1.0
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,,14.0,4.0,18.0,2.0,3.0,,,,,1.0,,1.0,4.0,3.0,,,,,,,,,,,45.0,,,,,,,,6.0,,6.1,,,,,1.0,,,,,,17.0,5.0,22.0,0,,27.0,1.0,,,
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,,12.0,9.0,21.0,4.0,,2.0,,,,1.0,,2.0,8.0,3.0,,,,,,,,2.0,,,70.0,,,,,,,,14.0,,6.5,,,2.0,,,3.0,2.0,,,1.0,18.0,12.0,28.0,2,,44.0,2.0,1.0,2.0,
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,235648,114128,Jonny Otto,jonny-otto,D,False,,,,19.0,4.0,23.0,3.0,,3.0,,,,1.0,,1.0,6.0,4.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,,10.0,,6.5,,,,,,1.0,2.0,,2.0,,26.0,4.0,28.0,1,3.0,59.0,1.0,,1.0,2.0
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,,,4.0,20.0,26.0,46.0,1.0,,8.0,,,1.0,5.0,,,6.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,12.0,,6.1,,,1.0,,2.0,1.0,,,8.0,,29.0,29.0,58.0,2,2.0,69.0,,,1.0,
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,286165,159533,Adama Traoré,adama-traore,F,False,1.0,,,12.0,4.0,15.0,,,2.0,,,,,,1.0,2.0,3.0,,,1.0,,,,,,1.0,,56.0,,1.0,,,,,,12.0,,6.8,,,,,,2.0,4.0,,,,18.0,5.0,19.0,0,,42.0,2.0,1.0,2.0,
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,355048,,Jesús Vallejo,jesus-vallejo,D,False,1.0,,5.0,14.0,30.0,43.0,3.0,4.0,6.0,,,,1.0,,1.0,6.0,5.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,19.0,,5.9,,,,,4.0,1.0,1.0,,14.0,,24.0,36.0,59.0,0,,73.0,2.0,,1.0,
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,606164,194634,Diogo Jota,diogo-jota,F,False,,,,19.0,10.0,29.0,1.0,2.0,4.0,,,1.0,,,3.0,7.0,11.0,,,,,,,,1.0,,,90.0,,,,,,,,20.0,,6.9,,,,,,6.0,2.0,,,,28.0,12.0,38.0,1,1.0,63.0,2.0,5.0,3.0,
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,795044,,Patrick Cutrone,patrick-cutrone,F,True,,,,2.0,1.0,3.0,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,4.0,4.0,,,,,1.0,,,1.0,,,45.0,1.0,,,,,,,5.0,,6.9,,,1.0,,,,,,,,5.0,2.0,7.0,3,1.0,15.0,,1.0,,1.0
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,846441,216054,Rúben Vinagre,ruben-vinagre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,,6.0,1.0,7.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,20.0,,,,,,,,8.0,,6.4,,,,,,1.0,,,2.0,,10.0,2.0,12.0,0,,16.0,2.0,,,
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,879349,247632,Pedro Neto,pedro-neto,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243452,5,39,Wolverhampton_Wanderers,Home,894474,214048,Max Kilman,max-kilman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,3.0,28.0,30.0,57.0,,1.0,12.0,1.0,,,2.0,,1.0,9.0,6.0,,,5.0,,,,,2.0,1.0,,90.0,,2.0,,,,,,27.0,,6.7,,,,,,1.0,9.0,,8.0,,47.0,35.0,73.0,0,4.0,96.0,1.0,1.0,,1.0
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,17737,38533,Rui Patrício,rui-patricio,G,False,,,2.0,2.0,13.0,15.0,,1.0,11.0,,,,,,,,1.0,,,,,,,,,,,90.0,,,,,,,,8.0,,7.3,4.0,4.0,,,,,,,10.0,,10.0,13.0,23.0,0,,33.0,,1.0,,
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,98449,94147,Conor Coady,conor-coady,D,False,,,5.0,11.0,35.0,46.0,1.0,,6.0,,,,1.0,,,3.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,7.0,,6.9,,,,,4.0,,,,8.0,,16.0,37.0,53.0,0,2.0,64.0,,,,2.0
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,139310,90585,Willy Boly,willy-boly,D,False,,,,17.0,23.0,40.0,1.0,5.0,6.0,,,,4.0,,,5.0,10.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,6.6,,,,,3.0,,,,4.0,,23.0,25.0,48.0,0,5.0,62.0,1.0,,,2.0
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,False,,,1.0,13.0,7.0,20.0,,2.0,2.0,,1.0,,,,,,2.0,,,,,,,,1.0,,,57.0,1.0,,,,,,,12.0,,6.4,,,,,1.0,,1.0,,3.0,,21.0,10.0,30.0,1,,40.0,1.0,,,
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,187729,107613,Romain Saïss,romain-saiss,D,False,,,2.0,9.0,26.0,35.0,1.0,4.0,5.0,,,,1.0,,,4.0,7.0,,,2.0,,,,,2.0,,,73.0,,,,,,,,8.0,,6.1,,,,,4.0,,,,4.0,,11.0,32.0,43.0,0,2.0,52.0,,1.0,,1.0
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,2.0,10.0,20.0,30.0,3.0,,2.0,,1.0,1.0,4.0,,,7.0,2.0,,,,,,,,2.0,,,65.0,,1.0,1.0,,,,,4.0,,6.3,,,,,,,,,3.0,,13.0,20.0,33.0,1,2.0,41.0,1.0,,,1.0
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,2.0,11.0,3.0,14.0,1.0,2.0,1.0,1.0,,,2.0,,,4.0,5.0,,,,,,,,,4.0,,76.0,1.0,,,,,,,9.0,,7.4,,,1.0,,,4.0,,,2.0,,19.0,3.0,22.0,2,,34.0,,,3.0,
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,235648,114128,Jonny Otto,jonny-otto,D,False,1.0,,1.0,15.0,8.0,22.0,3.0,2.0,6.0,,,1.0,5.0,,5.0,15.0,14.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,17.0,,6.9,,,,,4.0,2.0,2.0,,3.0,,20.0,13.0,31.0,1,11.0,80.0,,1.0,,7.0
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,True,,,3.0,10.0,13.0,23.0,1.0,,3.0,,,,2.0,,,3.0,,,,,,,,,,,,33.0,,,,,,,,7.0,,6.4,,,1.0,,,,,,7.0,,13.0,17.0,30.0,1,,33.0,,,,
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,286165,159533,Adama Traoré,adama-traore,F,False,4.0,,,17.0,1.0,14.0,4.0,,5.0,1.0,,2.0,,,2.0,10.0,6.0,,,,1.0,,,,1.0,3.0,,90.0,,,,,,,,21.0,,7.4,,,1.0,,1.0,7.0,9.0,,2.0,,25.0,3.0,19.0,3,1.0,56.0,3.0,2.0,3.0,1.0
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,355048,,Jesús Vallejo,jesus-vallejo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,606164,194634,Diogo Jota,diogo-jota,F,False,1.0,,1.0,16.0,6.0,21.0,3.0,,5.0,,,2.0,,,5.0,11.0,5.0,,,2.0,,1.0,,,,1.0,,90.0,2.0,,,,,,,15.0,,7.2,,,,,,2.0,1.0,,1.0,,18.0,8.0,25.0,4,3.0,51.0,3.0,1.0,1.0,1.0
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,795044,,Patrick Cutrone,patrick-cutrone,F,True,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,14.0,,,,,,,,,,6.5,,,,,,,,,,,1.0,,1.0,0,,1.0,,,,
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,846441,216054,Rúben Vinagre,ruben-vinagre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243455,6,39,Wolverhampton_Wanderers,Away,879349,247632,Pedro Neto,pedro-neto,M,True,,,1.0,3.0,3.0,6.0,1.0,,1.0,,,,1.0,,,4.0,1.0,,,,,,,,1.0,,,25.0,,,,,,,,8.0,,6.4,,,,,,2.0,,,1.0,,5.0,6.0,11.0,0,1.0,18.0,1.0,,,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,6.0,25.0,26.0,50.0,1.0,,11.0,,,,2.0,,,5.0,1.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,11.0,,6.8,,,,,,1.0,1.0,,8.0,,31.0,30.0,60.0,0,1.0,68.0,,,,1.0
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,17737,38533,Rui Patrício,rui-patricio,G,False,,,6.0,2.0,6.0,8.0,,,5.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,9.0,,8.2,4.0,5.0,,,1.0,,,,14.0,,7.0,9.0,16.0,0,,26.0,,,,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,22100,41727,Ryan Bennett,ryan-bennett,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,98449,94147,Conor Coady,conor-coady,D,False,,,7.0,7.0,27.0,34.0,,2.0,7.0,,,,1.0,,,1.0,3.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,6.0,,7.3,,,,,3.0,,,,9.0,,11.0,29.0,40.0,0,1.0,47.0,,,,1.0
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,139310,90585,Willy Boly,willy-boly,D,False,,,1.0,12.0,23.0,35.0,1.0,1.0,5.0,,,,1.0,,,2.0,7.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,10.0,,7.6,,,,,9.0,,1.0,,4.0,,20.0,25.0,44.0,0,6.0,64.0,,,,3.0
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,False,,,1.0,18.0,12.0,30.0,1.0,1.0,3.0,,,,,,,1.0,4.0,,,,,1.0,,,4.0,1.0,1.0,90.0,1.0,,,,,,,15.0,,7.7,,,,,,,2.0,,3.0,,29.0,16.0,43.0,1,2.0,63.0,,1.0,,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,187729,107613,Romain Saïss,romain-saiss,D,False,,,3.0,11.0,20.0,31.0,3.0,5.0,7.0,,,,,,,4.0,7.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,11.0,,7.2,,,,,8.0,,,,9.0,,16.0,26.0,42.0,0,1.0,56.0,,1.0,,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,1.0,17.0,15.0,32.0,5.0,2.0,5.0,,,,2.0,,2.0,10.0,9.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,10.0,,6.5,,,,,3.0,,,,2.0,,22.0,16.0,38.0,0,6.0,59.0,2.0,1.0,,2.0
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,6.0,6.0,12.0,3.0,,1.0,,1.0,,,,3.0,7.0,1.0,,,1.0,,,,,,1.0,,80.0,,,,,,,,9.0,,6.8,,,2.0,,1.0,1.0,,,1.0,1.0,10.0,7.0,17.0,2,,25.0,1.0,,1.0,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,235648,114128,Jonny Otto,jonny-otto,D,False,,,,14.0,16.0,30.0,,1.0,6.0,,,,1.0,,,2.0,5.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,9.0,,7.2,,,1.0,,,3.0,1.0,,,,18.0,19.0,36.0,1,2.0,56.0,1.0,,2.0,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,True,,,1.0,2.0,2.0,4.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,,1.0,,,,,,,,,,,2.0,,2.0,3.0,5.0,0,,6.0,,,,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,286165,159533,Adama Traoré,adama-traore,F,False,2.0,,1.0,13.0,4.0,15.0,4.0,,3.0,,,,,,2.0,10.0,8.0,,,1.0,,,,,,1.0,,87.0,,,,,,,,19.0,,6.8,,,,,1.0,7.0,4.0,,2.0,1.0,20.0,7.0,23.0,0,2.0,48.0,3.0,2.0,4.0,2.0
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,795044,,Patrick Cutrone,patrick-cutrone,F,True,,,,1.0,1.0,2.0,3.0,,2.0,,,,1.0,,1.0,5.0,,,,,,,,,,,,10.0,,,,,,,,4.0,,6.3,,,,,,,,,,,3.0,1.0,4.0,0,,8.0,1.0,,,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,846441,216054,Rúben Vinagre,ruben-vinagre,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,,7.0,4.0,11.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,33.0,,,,,,,,6.0,,6.9,,,1.0,,,,,,1.0,,9.0,6.0,15.0,1,,19.0,1.0,,,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,879349,247632,Pedro Neto,pedro-neto,M,False,,,,10.0,7.0,17.0,1.0,,4.0,2.0,,,,,1.0,3.0,1.0,,,,1.0,,,,,2.0,,57.0,1.0,,,,,,,9.0,,7.1,,,,,1.0,2.0,2.0,,,,13.0,10.0,21.0,1,,30.0,,,1.0,
2019-20,8243474,7,39,Wolverhampton_Wanderers,Home,894474,214048,Max Kilman,max-kilman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,6562,19624,João Moutinho,joao-moutinho,M,False,1.0,,4.0,9.0,15.0,23.0,,,5.0,,,,4.0,,,6.0,6.0,,,2.0,,,,,3.0,1.0,,90.0,,,,,,,,6.0,,7.2,,,,,1.0,1.0,1.0,,5.0,,13.0,17.0,29.0,0,5.0,44.0,,,1.0,4.0
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,17737,38533,Rui Patrício,rui-patricio,G,False,,,6.0,1.0,12.0,13.0,,1.0,10.0,,,,,,,,1.0,,,,,,2.0,,,,,90.0,,,,,,,,11.0,1.0,7.4,,2.0,,,2.0,,,,17.0,,10.0,14.0,24.0,0,,33.0,,,,
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,22100,41727,Ryan Bennett,ryan-bennett,D,True,,,1.0,3.0,4.0,7.0,1.0,,1.0,,,,,,,2.0,1.0,,,1.0,,,,,3.0,,,77.0,,2.0,,,,,,1.0,,7.2,,,,,4.0,,,,1.0,,3.0,5.0,8.0,0,,19.0,,1.0,,
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,98449,94147,Conor Coady,conor-coady,D,False,,,7.0,9.0,10.0,19.0,,,1.0,,,,,,,,3.0,,,,,,,,,,,90.0,,1.0,,,,,,6.0,,7.4,,,,,9.0,1.0,,,12.0,,14.0,11.0,25.0,0,1.0,38.0,,1.0,1.0,
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,139310,90585,Willy Boly,willy-boly,D,False,,,,5.0,10.0,15.0,,5.0,6.0,,,,2.0,,,3.0,8.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,9.0,,7.4,,,,,12.0,,,,5.0,,12.0,12.0,24.0,0,1.0,45.0,,2.0,,1.0
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,143047,87835,Matt Doherty,matt-doherty,D,True,,,1.0,2.0,1.0,3.0,2.0,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,,,22.0,,1.0,,,,,,4.0,,6.8,,,,,3.0,,,,1.0,,4.0,2.0,6.0,0,1.0,12.0,,,,
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,187729,107613,Romain Saïss,romain-saiss,D,False,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,13.0,,1.0,,,,,,1.0,,6.7,,,,,1.0,,,,1.0,,1.0,2.0,3.0,0,,5.0,,,,
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,1.0,5.0,4.0,9.0,1.0,2.0,3.0,,,,2.0,,,7.0,3.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,,9.0,,6.4,,,,,2.0,2.0,1.0,,3.0,,8.0,6.0,13.0,0,1.0,24.0,2.0,,,
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,1.0,7.0,8.0,15.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,,2.0,8.0,8.0,,,2.0,2.0,,,,1.0,3.0,,90.0,,,,,,,,15.0,,7.7,,,1.0,,1.0,6.0,1.0,,4.0,1.0,13.0,10.0,22.0,2,1.0,46.0,4.0,1.0,5.0,1.0
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,235648,114128,Jonny Otto,jonny-otto,D,True,,,,,2.0,2.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,16.0,,,,,,,,2.0,,6.4,,,,,,,,,,,,3.0,3.0,0,,8.0,,1.0,,
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,280955,171317,Rúben Neves,ruben-neves,M,False,,,2.0,3.0,11.0,14.0,1.0,,9.0,,,,,,1.0,4.0,3.0,,,2.0,,,,,3.0,,,90.0,,1.0,,,,,,12.0,,6.8,,,,,3.0,,,,7.0,,7.0,18.0,25.0,0,2.0,40.0,,1.0,,1.0
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,286165,159533,Adama Traoré,adama-traore,F,False,,,,7.0,6.0,13.0,,2.0,7.0,,,,,,,1.0,8.0,,,,,2.0,,,2.0,1.0,,90.0,2.0,1.0,,,,,,20.0,,9.2,,,,,1.0,4.0,2.0,,5.0,,14.0,12.0,24.0,2,2.0,51.0,3.0,1.0,3.0,2.0
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,355048,,Jesús Vallejo,jesus-vallejo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,795044,,Patrick Cutrone,patrick-cutrone,F,False,,,,3.0,4.0,7.0,3.0,3.0,4.0,,,1.0,,,1.0,8.0,7.0,,,2.0,,,,,,,,68.0,,,,,,,,9.0,,6.2,,,1.0,,,2.0,,,,1.0,6.0,5.0,11.0,2,2.0,22.0,2.0,2.0,,1.0
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,846441,216054,Rúben Vinagre,ruben-vinagre,D,False,,,,2.0,5.0,7.0,1.0,,6.0,,,,1.0,,,7.0,3.0,,,2.0,,,,,,,,74.0,,,,,,,,12.0,,6.5,,,1.0,,4.0,3.0,,,3.0,,4.0,9.0,13.0,1,2.0,36.0,1.0,1.0,,2.0
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,865912,222531,Morgan Gibbs-White,morgan-gibbs-white,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243469,8,39,Wolverhampton_Wanderers,Away,894474,214048,Max Kilman,max-kilman,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,1131,19236,John Ruddy,john-ruddy,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,6562,19624,João Moutinho,joao-moutinho,M,False,,,4.0,32.0,26.0,58.0,1.0,1.0,4.0,,,,5.0,,2.0,8.0,5.0,,,,,,,,2.0,,,90.0,,,,,,,,13.0,,6.4,,,1.0,,,,3.0,,6.0,,42.0,27.0,66.0,1,2.0,82.0,,2.0,,1.0
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,17737,38533,Rui Patrício,rui-patricio,G,False,,,4.0,1.0,16.0,17.0,,,6.0,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,7.0,,7.2,3.0,4.0,,,,,,,11.0,,7.0,17.0,24.0,0,,31.0,,,,
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,22100,41727,Ryan Bennett,ryan-bennett,D,False,,,1.0,5.0,4.0,9.0,,2.0,,,,,,,,,2.0,,,,,,,,,,,18.0,,,,,,,,4.0,,6.6,,,,,,,,,2.0,,9.0,4.0,13.0,0,,13.0,,,,
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,98449,94147,Conor Coady,conor-coady,D,False,,,5.0,15.0,46.0,61.0,1.0,,11.0,,,,,,,2.0,2.0,1.0,,1.0,,,,,,,1.0,90.0,,,,,,,,8.0,,6.3,,,,,2.0,,,,9.0,,21.0,47.0,68.0,0,2.0,74.0,1.0,,,
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,139310,90585,Willy Boly,willy-boly,D,False,,,4.0,19.0,35.0,54.0,1.0,6.0,5.0,,,,2.0,,,4.0,6.0,,,1.0,,,,,3.0,,,90.0,,,,,,,,17.0,,6.4,,,,,2.0,,1.0,,10.0,,27.0,43.0,69.0,0,,78.0,1.0,,,
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,143047,87835,Matt Doherty,matt-doherty,D,True,,,1.0,9.0,8.0,17.0,,3.0,,,,,,,,1.0,5.0,,,1.0,,,,,2.0,,,45.0,,,,,,,1.0,11.0,,6.9,,,,,,1.0,,,1.0,,17.0,10.0,27.0,0,,41.0,,1.0,1.0,
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,2.0,16.0,14.0,30.0,6.0,2.0,4.0,,,,,,1.0,8.0,5.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,13.0,,6.6,,,,,1.0,2.0,1.0,,2.0,,25.0,15.0,39.0,0,1.0,51.0,1.0,,2.0,
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,192442,102057,Raúl Jiménez,raul-jimenez,F,False,,,2.0,13.0,6.0,19.0,4.0,4.0,3.0,,,,,,,5.0,5.0,,,3.0,,1.0,,,,,,90.0,1.0,,,,,,,14.0,,7.0,,,,,,1.0,,,4.0,,23.0,6.0,29.0,1,,45.0,2.0,,1.0,
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,235648,114128,Jonny Otto,jonny-otto,D,False,,,,15.0,17.0,32.0,3.0,2.0,7.0,,,,2.0,,,7.0,7.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,15.0,,6.6,,,,,1.0,3.0,3.0,,1.0,,22.0,19.0,38.0,0,1.0,67.0,4.0,2.0,2.0,1.0
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,280955,171317,Rúben Neves,ruben-neves,M,False,,,,8.0,14.0,22.0,,,1.0,,,,,,,1.0,3.0,,1.0,1.0,,,,,1.0,,,45.0,,,,,,,,9.0,,6.4,,,,,,1.0,,,5.0,,12.0,18.0,30.0,0,1.0,38.0,1.0,1.0,1.0,1.0
2019-20,8243493,9,39,Wolverhampton_Wanderers,Home,286165,159533,Adama Traoré,adama-traore,F,False,,,,9.0,3.0,12.0,3.0,2.0,6.0,,,,,,1.0,5.0,11.0,,,,,,,,,,,90.0,,1.0,,,,,,20.0,,7.2,,,1.0,,1.0,4.0,4.0,,,,21.0,3.0,20.0,1,3.0,50.0,4.0,3.0,3.0,3.0
