season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385563,4,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,1.0,,2.0,15.0,13.0,27.0,3.0,1.0,7.0,,,,1.0,,2.0,9.0,9.0,,,0.0207185,0.0516,0.0613,1.0,,1.0,,,,2.0,,,90.0,1.0,,,,,,,,21.0,,7.6,,,1.0,,,5.0,6.0,,4.0,,27.0,17.0,38.0,2,3.0,63.0,1.0,2.0,3.0,1.0
2022-23,10385563,4,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,2.0,15.0,32.0,47.0,,,7.0,,,,1.0,,,3.0,2.0,,,0.0185346,0.0321,0.0,2.0,1.0,,,,,1.0,2.0,,90.0,,1.0,,,,,,,9.0,,7.3,,,1.0,,3.0,,,,2.0,,16.0,38.0,54.0,1,1.0,68.0,1.0,1.0,,
2022-23,10385563,4,21,West_Ham_United,Away,879810,220585,Flynn Downes,flynn-downes,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385563,4,21,West_Ham_United,Away,914412,222018,Ben Johnson,ben-johnson,D,False,,,1.0,2.0,4.0,6.0,2.0,,4.0,,,,,,1.0,3.0,1.0,,,0.00051106,0.0,0.0,,,,,,,2.0,,,23.0,,,,,,,,,4.0,,6.6,,,,,,,,,3.0,,3.0,6.0,9.0,0,1.0,17.0,,,,1.0
2022-23,10385563,4,21,West_Ham_United,Away,931257,222017,Conor Coventry,conor-coventry,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,21,West_Ham_United,Home,13060,32259,Darren Randolph,darren-randolph,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,7.0,4.0,6.0,10.0,,,8.0,,,,,,,,,,,0.00060575,0.0,0.0,,,,-0.7835,1.0,,,,,90.0,,,,,,,,,11.0,,6.8,,3.0,,,,,,,18.0,,15.0,6.0,21.0,0,,33.0,,,,
2022-23,10385564,5,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,1.0,,2.0,2.0,1.0,,,1.0,,,,,,1.0,1.0,,,1.274e-05,0.0,0.0,,,,,,,,1.0,,18.0,,,,,,,,,1.0,,7.0,,,,,,,,,2.0,,,3.0,3.0,0,1.0,7.0,,,,
2022-23,10385564,5,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,,,1.0,15.0,14.0,29.0,,1.0,2.0,,,,,,,,2.0,,,0.00796062,0.0,0.0,,,,,,,,,,72.0,,3.0,,,,,,,4.0,,7.1,,,,,5.0,,1.0,,1.0,,18.0,15.0,32.0,0,,47.0,,1.0,,
2022-23,10385564,5,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,,7.0,,7.0,3.0,4.0,2.0,1.0,,,,,,5.0,5.0,,,0.0720371,0.0456,0.0,1.0,1.0,,,,1.0,2.0,1.0,,90.0,,,,,,,,,9.0,,7.2,,,1.0,,1.0,1.0,1.0,,1.0,1.0,14.0,,13.0,1,,21.0,1.0,1.0,,
2022-23,10385564,5,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,2.0,,1.0,19.0,6.0,23.0,2.0,1.0,2.0,,,,1.0,,,3.0,1.0,,,0.183112,0.0,0.0,,,,,,,1.0,2.0,,90.0,,1.0,,,,,,,17.0,,7.0,,,,,1.0,,9.0,,2.0,,30.0,7.0,28.0,0,,57.0,1.0,,,
2022-23,10385564,5,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,1.0,8.0,18.0,26.0,1.0,3.0,5.0,,,,,,,1.0,5.0,,,0.00262429,0.1107,0.0,1.0,,,,,,,,,90.0,,,,,,,,,4.0,,6.9,,,1.0,,6.0,,,,3.0,,9.0,20.0,29.0,1,1.0,41.0,,2.0,,1.0
2022-23,10385564,5,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,True,,,,3.0,1.0,4.0,,,2.0,,,,,,,,,,,0.00304204,0.0,0.0,,,,,,,,,,10.0,,,,,,,,,2.0,,6.5,,,,,,,1.0,,,,5.0,1.0,5.0,0,,6.0,,,,
2022-23,10385564,5,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,21,West_Ham_United,Home,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,21,West_Ham_United,Home,281277,201057,Thilo Kehrer,thilo-kehrer,D,False,1.0,,2.0,13.0,24.0,36.0,,1.0,2.0,,,,1.0,,,3.0,3.0,,,0.00774579,0.0,0.0,2.0,,,,,,,,,90.0,,1.0,1.0,,,,,,10.0,,6.3,,,,,2.0,,2.0,,5.0,,19.0,27.0,44.0,0,,55.0,1.0,2.0,,
2022-23,10385564,5,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,False,,,,15.0,8.0,23.0,,,1.0,,,1.0,,,,2.0,,,,0.0170861,0.0675,0.0147,,,,,,,,3.0,,67.0,1.0,,,,,,,,7.0,,6.6,,,,,,2.0,1.0,,,,16.0,10.0,25.0,2,,32.0,2.0,,,
2022-23,10385564,5,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,,,,9.0,1.0,10.0,1.0,3.0,1.0,,1.0,,1.0,,,2.0,7.0,,,0.0207064,0.2802,0.0,1.0,,,,,,1.0,2.0,,90.0,,,,,,,,,7.0,,6.9,,,3.0,,,,2.0,,,,14.0,1.0,13.0,3,1.0,28.0,2.0,3.0,,1.0
2022-23,10385564,5,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,,17.0,16.0,33.0,1.0,2.0,3.0,,,,,,,2.0,7.0,,,0.0441631,0.4192,0.4709,2.0,,1.0,,,,2.0,,,90.0,1.0,2.0,,,,,,,5.0,,8.2,,,2.0,,2.0,,1.0,,,,22.0,16.0,37.0,3,4.0,54.0,,1.0,,4.0
2022-23,10385564,5,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,8.0,26.0,10.0,36.0,1.0,1.0,3.0,,,,2.0,,,6.0,3.0,,,0.0170038,0.2569,0.1795,2.0,,,,,,,1.0,,85.0,1.0,,,,,,,,16.0,,6.9,,,1.0,,3.0,2.0,4.0,,9.0,,37.0,12.0,45.0,2,1.0,61.0,1.0,,1.0,1.0
2022-23,10385564,5,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,True,,,,4.0,2.0,6.0,,1.0,1.0,,,,,,1.0,3.0,2.0,,,0.00983023,0.0,0.0,1.0,,,,,,,,,23.0,,,,,,,,,5.0,,6.4,,,,,1.0,1.0,,,,,7.0,2.0,9.0,0,1.0,15.0,,,,
2022-23,10385564,5,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,7.0,40.0,22.0,62.0,,1.0,12.0,,,1.0,,,,1.0,5.0,,,0.0313598,0.0601,0.0569,,,,,,,1.0,1.0,,90.0,1.0,,,,,,,,6.0,,7.5,,,,,1.0,1.0,1.0,,7.0,,42.0,24.0,65.0,2,4.0,77.0,1.0,,,2.0
2022-23,10385564,5,21,West_Ham_United,Home,879810,220585,Flynn Downes,flynn-downes,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,21,West_Ham_United,Home,931257,222017,Conor Coventry,conor-coventry,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385757,6,21,West_Ham_United,Away,13060,32259,Darren Randolph,darren-randolph,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385757,6,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,4.0,3.0,10.0,13.0,,,5.0,,,,,,,,,,,0.00051206,0.0,0.0,,,,-1.1242,,,,,,90.0,,,,,,,,,9.0,1.0,6.3,1.0,1.0,,,1.0,,,,13.0,,11.0,11.0,22.0,0,,30.0,,,,
2022-23,10385757,6,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,1.0,1.0,2.0,,1.0,,,,,,,,,1.0,,,0.00012912,0.0,0.0,,,,,,,,,,15.0,,,,,,,,,3.0,,6.2,,,,,1.0,,,,2.0,,4.0,1.0,5.0,0,,7.0,,,,
2022-23,10385757,6,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,,,1.0,1.0,2.0,3.0,,2.0,,,,,,,6.0,12.0,5.0,,,0.00930647,0.8479,0.9917,5.0,,1.0,,,,,,,74.0,1.0,1.0,,,,,,,14.0,,6.8,,,,,,1.0,,,1.0,1.0,5.0,2.0,7.0,1,2.0,25.0,2.0,1.0,,2.0
2022-23,10385757,6,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385757,6,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,,,2.0,8.0,15.0,23.0,2.0,,7.0,,,,1.0,,1.0,6.0,3.0,,,0.00433398,0.0,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,,27.0,,6.2,,,,,1.0,1.0,3.0,,9.0,,22.0,19.0,38.0,0,3.0,69.0,2.0,,,3.0
2022-23,10385757,6,21,West_Ham_United,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,4.0,26.0,30.0,,5.0,3.0,,,,,,,2.0,5.0,,,0.00090182,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,,9.0,,6.6,,,,,12.0,2.0,,,6.0,,7.0,30.0,37.0,0,,52.0,,,,
2022-23,10385757,6,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,False,,,5.0,11.0,21.0,32.0,1.0,3.0,5.0,,,,,,,5.0,3.0,,,0.00316726,0.0,0.0,3.0,,,,,,1.0,,,90.0,,,,,,,,,10.0,,6.3,,,,,1.0,1.0,1.0,,5.0,,17.0,23.0,39.0,0,,51.0,1.0,,,
2022-23,10385757,6,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385757,6,21,West_Ham_United,Away,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,,1.0,,,,0.00428785,0.1662,0.0,,,,,,1.0,,,,12.0,,,,,,,,,,,6.2,,,1.0,,,,,,,,1.0,1.0,2.0,1,,3.0,,,,
2022-23,10385757,6,21,West_Ham_United,Away,281277,201057,Thilo Kehrer,thilo-kehrer,D,False,,,3.0,7.0,28.0,35.0,1.0,,1.0,,,,1.0,,,2.0,,,,0.00307254,0.0,0.0,,,,,,,1.0,,,90.0,,,,,,,,,8.0,,6.2,,,,,3.0,,,,6.0,,10.0,33.0,43.0,0,,49.0,,,,
2022-23,10385757,6,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,True,1.0,,,2.0,2.0,3.0,,,,1.0,,,,,,,1.0,,,0.106872,0.0,0.0,,,,,,,,1.0,,16.0,,,,,,,,,,,7.0,,,,,,1.0,1.0,,,,2.0,2.0,3.0,0,,6.0,,,1.0,
2022-23,10385757,6,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,,6.0,4.0,9.0,3.0,,4.0,,,1.0,1.0,,1.0,6.0,6.0,,,0.159011,0.0206,0.1042,1.0,,,,,,1.0,1.0,,90.0,1.0,,,,,,,,8.0,,6.8,,,,,,4.0,4.0,,1.0,,11.0,4.0,11.0,2,1.0,28.0,2.0,1.0,4.0,
2022-23,10385757,6,21,West_Ham_United,Away,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,2.0,6.0,10.0,16.0,2.0,3.0,6.0,,,,2.0,,,4.0,5.0,,,0.00306721,0.0,0.0,,,,,,,1.0,,,90.0,,1.0,,,,,,,5.0,,6.8,,,,,3.0,,,,2.0,,8.0,13.0,21.0,0,1.0,30.0,,1.0,,1.0
2022-23,10385757,6,21,West_Ham_United,Away,816763,217593,Pablo Fornals,pablo-fornals,M,False,,,1.0,5.0,8.0,13.0,1.0,,9.0,,,,2.0,,1.0,4.0,3.0,,,0.00376726,0.0335,0.0,,,,,,,1.0,,,86.0,,,,,,,,,13.0,,6.6,,,1.0,,,,3.0,,2.0,,11.0,11.0,19.0,1,2.0,33.0,2.0,1.0,,1.0
2022-23,10385757,6,21,West_Ham_United,Away,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,1.0,10.0,10.0,20.0,2.0,1.0,5.0,,,,2.0,,,6.0,7.0,,,0.02025,0.1842,0.6425,1.0,,,,,,2.0,,,83.0,1.0,1.0,,,,,,,10.0,,7.2,,,,,4.0,3.0,,,3.0,,13.0,11.0,24.0,1,2.0,47.0,4.0,2.0,2.0,2.0
2022-23,10385757,6,21,West_Ham_United,Away,856714,204480,Declan Rice,declan-rice,M,False,,,1.0,15.0,16.0,31.0,2.0,,7.0,1.0,,,,,,3.0,5.0,,,0.0108397,0.0,0.0,,1.0,,,,,5.0,2.0,,90.0,,,,,,,,,9.0,,7.5,,,,,2.0,3.0,,,2.0,,18.0,19.0,37.0,0,3.0,55.0,2.0,,2.0,
2022-23,10385757,6,21,West_Ham_United,Away,879810,220585,Flynn Downes,flynn-downes,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385757,6,21,West_Ham_United,Away,931257,222017,Conor Coventry,conor-coventry,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077467,7,21,West_Ham_United,Home,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,2.0,5.0,4.0,5.0,9.0,,,7.0,,,,1.0,,,1.0,1.0,1.0,,0.00074615,0.0,0.0,,,,-1.4083,,,,,1.0,90.0,,,,,,,,,15.0,,4.8,2.0,2.0,,,,,,2.0,19.0,,16.0,7.0,23.0,0,1.0,31.0,1.0,,,
2022-23,11077467,7,21,West_Ham_United,Home,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077467,7,21,West_Ham_United,Home,43443,55459,Aaron Cresswell,aaron-cresswell,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077467,7,21,West_Ham_United,Home,47772,57531,Michail Antonio,michail-antonio,F,False,,,,3.0,,3.0,5.0,3.0,1.0,,,1.0,1.0,,2.0,9.0,8.0,,,0.00163951,0.1078,0.0,,,,,,,1.0,,,63.0,,,,,,,,,15.0,,6.5,,,,,,3.0,1.0,,,,11.0,1.0,11.0,1,,26.0,2.0,3.0,2.0,
2022-23,11077467,7,21,West_Ham_United,Home,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077467,7,21,West_Ham_United,Home,130181,84939,Danny Ings,danny-ings,F,True,,,,4.0,1.0,5.0,2.0,,1.0,,,1.0,,,,3.0,,,,0.00167903,0.0328,0.0,1.0,,,,,,,,,27.0,,,,,,,,,2.0,,6.3,,,,,,,,,1.0,,5.0,1.0,6.0,1,,8.0,1.0,,,
2022-23,11077467,7,21,West_Ham_United,Home,138024,164555,Vladimír Coufal,vladimir-coufal,D,True,,,1.0,5.0,5.0,10.0,,,5.0,,,,,,,,3.0,,,0.00342643,0.0,0.0,,,,,,,,,,27.0,,,,,,,,,9.0,,6.5,,,,,,1.0,2.0,,3.0,,12.0,7.0,17.0,0,2.0,25.0,,,1.0,1.0
2022-23,11077467,7,21,West_Ham_United,Home,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,2.0,5.0,11.0,16.0,1.0,,,,,,,,1.0,4.0,,,,0.0329154,0.602,0.4821,2.0,,1.0,,,,,,,90.0,1.0,1.0,,,,,,,6.0,,6.3,,,,,2.0,,,,3.0,,8.0,13.0,21.0,1,,29.0,,,,
2022-23,11077467,7,21,West_Ham_United,Home,155997,109533,Emerson,emerson,D,False,,,,20.0,12.0,32.0,2.0,1.0,6.0,,,,1.0,,,7.0,6.0,,,0.00753507,0.0,0.0,3.0,,,,,,,,,90.0,,1.0,,,,,,,9.0,,5.9,,,,,2.0,2.0,2.0,,1.0,,26.0,14.0,38.0,0,2.0,56.0,,2.0,1.0,1.0
2022-23,11077467,7,21,West_Ham_United,Home,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077467,7,21,West_Ham_United,Home,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,1.0,,,7.0,3.0,9.0,,,1.0,,,,,,,,1.0,,,0.0098825,0.0,0.0,,,,,,,,,,27.0,,,,,,,,,2.0,,6.6,,,,,,1.0,1.0,,,,9.0,3.0,11.0,0,,14.0,,,1.0,
2022-23,11077467,7,21,West_Ham_United,Home,281277,201057,Thilo Kehrer,thilo-kehrer,D,False,,,,8.0,3.0,11.0,,2.0,4.0,,,,1.0,1.0,,2.0,4.0,,,0.005318,0.0,0.0,1.0,,,,,,,,,63.0,,1.0,,,,,,,9.0,,6.8,,,,,4.0,,1.0,,,,11.0,5.0,15.0,0,1.0,34.0,1.0,1.0,,
2022-23,11077467,7,21,West_Ham_United,Home,354808,172841,Saïd Benrahma,said-benrahma,M,False,1.0,,1.0,13.0,6.0,18.0,,,6.0,,,,1.0,,2.0,4.0,3.0,,,0.0315241,0.0,0.0,,,,,,,,1.0,,63.0,,,,,,,,,11.0,,6.3,,,,,,3.0,4.0,,1.0,,19.0,7.0,22.0,0,,34.0,1.0,1.0,2.0,
2022-23,11077467,7,21,West_Ham_United,Home,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,1.0,,,8.0,4.0,11.0,3.0,,4.0,1.0,,,2.0,,2.0,11.0,5.0,,,0.215509,0.0877,0.0,,1.0,,,,1.0,1.0,1.0,,90.0,,,,,,,,,19.0,,6.4,,,2.0,,,6.0,8.0,,1.0,,17.0,6.0,15.0,2,1.0,42.0,1.0,2.0,2.0,
2022-23,11077467,7,21,West_Ham_United,Home,799041,215439,Tomáš Souček,tomas-soucek,M,False,,,1.0,5.0,3.0,8.0,1.0,1.0,5.0,,,,,,,3.0,2.0,,,0.00310463,0.0,0.0,2.0,,,,,,1.0,,,63.0,,,,,,,,,2.0,,6.3,,,,,,,,,1.0,,6.0,3.0,9.0,0,,13.0,1.0,1.0,,
2022-23,11077467,7,21,West_Ham_United,Home,816763,217593,Pablo Fornals,pablo-fornals,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,11077467,7,21,West_Ham_United,Home,839981,224024,Lucas Paquetá,lucas-paqueta,M,False,,,2.0,17.0,14.0,31.0,2.0,,5.0,,,,2.0,,4.0,11.0,10.0,,,0.0152548,0.0768,0.3614,1.0,,,,,,,1.0,,90.0,1.0,,,,,,,,18.0,,6.5,,,,,3.0,5.0,,,3.0,,26.0,15.0,41.0,1,5.0,69.0,2.0,2.0,3.0,3.0
2022-23,11077467,7,21,West_Ham_United,Home,856714,204480,Declan Rice,declan-rice,M,False,,,4.0,34.0,22.0,56.0,1.0,2.0,14.0,,,,,,3.0,4.0,8.0,,,0.0832409,0.0732,0.0,,,,,,,1.0,1.0,,90.0,,,,,,,,,12.0,,7.2,,,1.0,,4.0,5.0,1.0,,5.0,,40.0,24.0,63.0,1,1.0,84.0,1.0,,5.0,
2022-23,11077467,7,21,West_Ham_United,Home,877102,210494,Nayef Aguerd,nayef-aguerd,D,False,,,2.0,10.0,18.0,28.0,2.0,2.0,6.0,,,,,,1.0,3.0,2.0,1.0,,0.0120367,0.0,0.0,,,,,,,3.0,1.0,,90.0,,,,,,,,,17.0,,5.3,,,,,1.0,,,,8.0,,19.0,24.0,43.0,0,,50.0,1.0,,,
2022-23,11077467,7,21,West_Ham_United,Home,879810,220585,Flynn Downes,flynn-downes,M,True,,,,6.0,3.0,9.0,,1.0,3.0,,,,,,,1.0,1.0,,,0.00596018,0.0,0.0,1.0,,,,,,,,,27.0,,,,,,,,,4.0,,6.3,,,,,,,,,,,9.0,4.0,13.0,0,,14.0,,,,
2022-23,10385623,8,21,West_Ham_United,Away,15479,37096,Łukasz Fabiański,ukasz-fabianski,G,False,,,6.0,5.0,11.0,16.0,,1.0,5.0,,,,,,,,1.0,,,0.00151964,0.0,0.0,,,,-0.7018,1.0,,,,,90.0,,,,,,,,,7.0,1.0,6.5,1.0,1.0,,,1.0,,,,12.0,,11.0,11.0,22.0,0,,30.0,1.0,,,
2022-23,10385623,8,21,West_Ham_United,Away,21164,40669,Angelo Ogbonna,angelo-ogbonna,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385623,8,21,West_Ham_United,Away,43443,55459,Aaron Cresswell,aaron-cresswell,D,False,2.0,,3.0,23.0,9.0,30.0,,,4.0,,,1.0,,,,1.0,1.0,,,0.0897017,0.039,0.0,,,,,,,,2.0,,89.0,,,,,,,,,16.0,,6.8,,,,,2.0,1.0,8.0,,7.0,,33.0,14.0,39.0,1,1.0,62.0,,,,1.0
2022-23,10385623,8,21,West_Ham_United,Away,47772,57531,Michail Antonio,michail-antonio,F,False,1.0,,,4.0,2.0,5.0,,1.0,1.0,,,1.0,,,,,3.0,,,0.0240003,0.1607,0.0439,,,,,,,,1.0,,70.0,1.0,,,,,,,,6.0,,6.9,,,,,,,2.0,,,1.0,9.0,2.0,9.0,2,,17.0,1.0,2.0,,
2022-23,10385623,8,21,West_Ham_United,Away,50027,60232,Craig Dawson,craig-dawson,D,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385623,8,21,West_Ham_United,Away,96531,84182,Alphonse Aréola,alphonse-areola,G,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385623,8,21,West_Ham_United,Away,138024,164555,Vladimír Coufal,vladimir-coufal,D,False,,,2.0,14.0,15.0,29.0,1.0,1.0,9.0,,,,,,4.0,6.0,7.0,,,0.0108538,0.0,0.0,1.0,,,,,,1.0,1.0,,90.0,,,,,,,,,28.0,,6.8,,,,,2.0,,4.0,,8.0,,27.0,21.0,44.0,0,4.0,81.0,,2.0,,3.0
2022-23,10385623,8,21,West_Ham_United,Away,139227,103192,Kurt Zouma,kurt-zouma,D,False,,,4.0,10.0,19.0,29.0,1.0,1.0,3.0,,,1.0,,,,2.0,1.0,,,0.00666026,0.141,0.0289,1.0,,,,,,2.0,,,90.0,1.0,1.0,,,,,,,6.0,,7.1,,,,,2.0,,,,5.0,,13.0,21.0,34.0,2,,43.0,1.0,,,
2022-23,10385623,8,21,West_Ham_United,Away,155997,109533,Emerson,emerson,D,True,,,,1.0,1.0,2.0,,,,,,,,,,,,,,0.00417842,0.0,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,0,,3.0,,,,
2022-23,10385623,8,21,West_Ham_United,Away,220315,86934,Manuel Lanzini,manuel-lanzini,M,True,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385623,8,21,West_Ham_United,Away,280439,149519,Maxwel Cornet,maxwel-cornet,F,True,,,,6.0,,6.0,,,,,,,,,,,4.0,,,0.00711511,0.3287,0.1358,,,,,,,,,,29.0,1.0,,,,,,,,6.0,,7.0,,,1.0,,,,1.0,,,,11.0,,10.0,2,2.0,19.0,1.0,2.0,,
2022-23,10385623,8,21,West_Ham_United,Away,281277,201057,Thilo Kehrer,thilo-kehrer,D,False,,,,8.0,25.0,33.0,2.0,3.0,4.0,,,,1.0,,,4.0,4.0,,,0.00332315,0.0,0.0,1.0,,,,,,3.0,,,90.0,,,,,,,,,4.0,,6.7,,,,,5.0,,,,1.0,,9.0,28.0,37.0,0,1.0,47.0,,,,
2022-23,10385623,8,21,West_Ham_United,Away,354808,172841,Saïd Benrahma,said-benrahma,M,True,,,,7.0,1.0,8.0,1.0,,3.0,,,1.0,,,1.0,3.0,1.0,,,0.00442988,0.0299,0.0,1.0,,,,,1.0,,,,29.0,,,,,,,,,8.0,,6.7,,,,,,1.0,2.0,,,,12.0,1.0,11.0,1,,18.0,2.0,,1.0,
2022-23,10385623,8,21,West_Ham_United,Away,552884,178186,Jarrod Bowen,jarrod-bowen,M,False,3.0,,2.0,20.0,7.0,24.0,,,9.0,,,3.0,,,2.0,4.0,3.0,,,0.182792,0.2536,0.0,,,,,,,3.0,3.0,,90.0,,,,,,,,,20.0,,7.2,,,1.0,,,2.0,9.0,,5.0,,31.0,11.0,33.0,4,2.0,59.0,1.0,1.0,,
