season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2018-19,7828011,14,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828011,14,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,6.0,16.0,12.0,28.0,1.0,1.0,8.0,,,,1.0,,,1.0,5.0,4.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,14.0,,6.7,,,,,6.0,,6.0,,7.0,,24.0,14.0,32.0,0,3.0,68.0,2.0,,,1.0
2018-19,7828011,14,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,6.0,12.0,24.0,36.0,3.0,5.0,5.0,,,,3.0,,,,6.0,11.0,,1.0,,,,,,2.0,,,90.0,,1.0,,,,,,6.0,,6.9,,,1.0,,7.0,,,,9.0,,16.0,26.0,42.0,1,6.0,62.0,,,,3.0
2018-19,7828011,14,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,1.0,,9.0,16.0,15.0,30.0,2.0,1.0,5.0,,,,,,,,4.0,2.0,,,2.0,,,,,1.0,,,90.0,,1.0,,,,,,13.0,,6.6,,,,,5.0,,1.0,,16.0,,23.0,21.0,43.0,0,1.0,52.0,,,,
2018-19,7828011,14,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828011,14,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,1.0,10.0,12.0,22.0,2.0,3.0,3.0,,,,2.0,,,,6.0,8.0,,,1.0,,,,,1.0,,,90.0,,4.0,,,,,,16.0,,7.0,,,,,2.0,2.0,4.0,,2.0,,20.0,14.0,30.0,0,1.0,66.0,3.0,4.0,1.0,1.0
2018-19,7828039,15,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,,,4.0,9.0,5.0,14.0,,1.0,4.0,,,,,1.0,,,1.0,4.0,,,1.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,15.0,,7.3,,,2.0,,2.0,1.0,2.0,,6.0,,16.0,8.0,22.0,2,2.0,47.0,2.0,,1.0,2.0
2018-19,7828039,15,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828039,15,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828039,15,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,1.0,4.0,6.0,10.0,2.0,1.0,4.0,,,,,,,,2.0,1.0,,,,,,,1.0,4.0,,,90.0,1.0,1.0,,,,,,6.0,,6.6,,,,,4.0,,,,4.0,,9.0,7.0,16.0,1,,26.0,,,,
2018-19,7828039,15,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,4.0,8.0,6.0,14.0,4.0,1.0,4.0,,,,2.0,,,,6.0,5.0,,,,,,,,3.0,,,90.0,1.0,3.0,,,,,,9.0,,6.9,,,,,2.0,,,,8.0,,16.0,7.0,23.0,1,4.0,38.0,,,,3.0
2018-19,7828039,15,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,2.0,8.0,5.0,12.0,1.0,1.0,7.0,,,,,,,,2.0,3.0,,,,,,,,,,,90.0,,,,,,,,13.0,,6.1,,,,,2.0,3.0,3.0,,4.0,,15.0,6.0,18.0,0,,45.0,1.0,,2.0,
2018-19,7828060,16,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,,,,11.0,11.0,22.0,1.0,2.0,2.0,,,,1.0,,,,4.0,5.0,,,2.0,,,,,4.0,,,90.0,,,,,,,,12.0,,6.7,,,,,3.0,,3.0,,1.0,,18.0,12.0,27.0,0,,50.0,,3.0,,
2018-19,7828060,16,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828060,16,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828060,16,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,9.0,21.0,11.0,32.0,3.0,4.0,8.0,,,,,,,1.0,4.0,8.0,,,,,,,,3.0,,,90.0,,,,,,,,11.0,,7.2,,,,,4.0,1.0,,,15.0,,31.0,11.0,42.0,0,1.0,57.0,,2.0,1.0,
2018-19,7828060,16,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,8.0,11.0,19.0,2.0,8.0,2.0,,1.0,,,,,,3.0,11.0,,,1.0,,1.0,,,,,,90.0,2.0,,,,,,,10.0,,7.7,,,1.0,,5.0,,,,8.0,,16.0,12.0,28.0,3,1.0,42.0,1.0,2.0,,
2018-19,7828060,16,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,,6.0,9.0,14.0,1.0,4.0,4.0,,,,1.0,,,,2.0,5.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,21.0,,6.8,,,,,2.0,,3.0,,5.0,,13.0,15.0,25.0,0,1.0,54.0,1.0,,,
2018-19,7828074,17,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,2.0,,2.0,6.0,7.0,11.0,2.0,2.0,3.0,1.0,,,1.0,,,,3.0,8.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,14.0,,7.4,,,1.0,,4.0,1.0,3.0,,6.0,,14.0,11.0,22.0,1,5.0,50.0,,,1.0,3.0
2018-19,7828074,17,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828074,17,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,3.0,2.0,6.0,8.0,,5.0,2.0,,,,,,,,,8.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,4.0,,7.1,,,,,4.0,,,,5.0,,6.0,6.0,12.0,0,2.0,22.0,,1.0,,1.0
2018-19,7828074,17,90,Burnley,Away,115432,83312,Ben Gibson,ben-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828074,17,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,6.0,10.0,16.0,1.0,2.0,4.0,,,,1.0,,,,3.0,5.0,,,1.0,,,,,,,,90.0,,2.0,,,,,,8.0,,6.9,,,,,6.0,,,,6.0,,14.0,10.0,24.0,0,3.0,35.0,,,,2.0
2018-19,7828074,17,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,4.0,9.0,13.0,1.0,3.0,3.0,,,,1.0,,,,2.0,5.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,6.0,,7.1,,,,,8.0,,,,4.0,,9.0,10.0,19.0,0,2.0,37.0,,,,1.0
2018-19,7828074,17,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,3.0,5.0,9.0,14.0,1.0,,9.0,,,,1.0,,,,3.0,2.0,,,,,,,,1.0,,,90.0,,,,,,,,14.0,,6.4,,,,,3.0,2.0,1.0,,11.0,,9.0,16.0,24.0,0,1.0,45.0,2.0,,1.0,
2018-19,7828078,18,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,2.0,,2.0,17.0,13.0,28.0,1.0,,6.0,,,1.0,,,,,4.0,3.0,,,1.0,,,,,2.0,,,83.0,,,,,,,,10.0,,6.3,,,,,,3.0,2.0,,6.0,,23.0,14.0,35.0,1,2.0,52.0,,,1.0,
2018-19,7828078,18,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,13.0,,,,,,,,2.0,,6.4,,,,,,,,,1.0,,1.0,2.0,3.0,0,,6.0,,,,
2018-19,7828078,18,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,False,,,1.0,9.0,11.0,20.0,2.0,3.0,5.0,1.0,,,3.0,,,1.0,8.0,7.0,,,2.0,1.0,,,,1.0,1.0,,90.0,,,,,,,,5.0,,6.3,,,,,2.0,1.0,,,4.0,,12.0,12.0,24.0,0,3.0,35.0,,,1.0,2.0
2018-19,7828078,18,90,Burnley,Away,115432,83312,Ben Gibson,ben-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828078,18,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,4.0,20.0,22.0,42.0,,6.0,14.0,,,,1.0,,,,4.0,9.0,,,2.0,,,,,1.0,1.0,,90.0,,,,,,,,14.0,,6.4,,,,,5.0,2.0,,,10.0,,26.0,28.0,54.0,0,2.0,66.0,1.0,,1.0,
2018-19,7828078,18,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,5.0,7.0,9.0,16.0,1.0,4.0,1.0,,,,1.0,,,,3.0,6.0,,,1.0,,,,,2.0,,,90.0,,3.0,,,,,,11.0,,6.6,,,,,2.0,,,,8.0,,15.0,11.0,26.0,0,,37.0,1.0,2.0,,
2018-19,7828078,18,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,1.0,14.0,8.0,21.0,1.0,1.0,6.0,,,,3.0,,,,5.0,5.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,17.0,,6.4,,,1.0,,,2.0,6.0,,3.0,,22.0,13.0,29.0,1,3.0,58.0,1.0,,1.0,3.0
2018-19,7828078,18,90,Burnley,Away,967451,432793,Ali Koiki,ali-koiki,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828091,19,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828091,19,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,False,,,5.0,19.0,8.0,27.0,1.0,2.0,5.0,,,,,,,1.0,3.0,6.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,14.0,,6.3,,,,,1.0,,2.0,,9.0,,30.0,10.0,38.0,0,3.0,62.0,,2.0,,2.0
2018-19,7828091,19,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828091,19,90,Burnley,Home,115432,83312,Ben Gibson,ben-gibson,D,False,,,1.0,6.0,16.0,22.0,4.0,2.0,3.0,,,,,,,,5.0,3.0,,,2.0,,1.0,,,,,1.0,63.0,1.0,1.0,,,,,,11.0,,6.8,,,,,2.0,,,,9.0,,15.0,18.0,33.0,1,1.0,39.0,,,,1.0
2018-19,7828091,19,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,8.0,29.0,37.0,4.0,4.0,7.0,,,,,,,,5.0,9.0,,1.0,2.0,,,,,,,,90.0,,,,1.0,,,,14.0,,5.4,,,1.0,,6.0,,,,7.0,,16.0,34.0,50.0,1,2.0,64.0,1.0,3.0,,1.0
2018-19,7828091,19,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,5.0,14.0,20.0,34.0,4.0,8.0,2.0,,1.0,,4.0,,,1.0,11.0,10.0,,1.0,1.0,,,,1.0,,,,90.0,1.0,1.0,,,,,,18.0,,5.3,,,1.0,,5.0,1.0,,,13.0,,25.0,21.0,46.0,2,2.0,65.0,3.0,1.0,,2.0
2018-19,7828091,19,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,2.0,12.0,20.0,31.0,2.0,2.0,6.0,,,,,,,,3.0,6.0,,,,,,,,,1.0,,90.0,,1.0,,,,,,15.0,,6.3,,,,,4.0,1.0,4.0,,5.0,,21.0,22.0,39.0,0,2.0,72.0,2.0,2.0,,1.0
2018-19,7828100,20,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,4.0,13.0,5.0,17.0,2.0,1.0,4.0,1.0,,1.0,,,,1.0,5.0,5.0,,,2.0,,,,,3.0,1.0,,90.0,,1.0,,,,,,13.0,,7.8,,,,,5.0,,1.0,,7.0,,18.0,9.0,26.0,1,4.0,52.0,,,,3.0
2018-19,7828100,20,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828100,20,90,Burnley,Home,115432,83312,Ben Gibson,ben-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828100,20,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,3.0,12.0,15.0,1.0,2.0,2.0,,,,1.0,,,,3.0,2.0,,,1.0,,,,,2.0,,,90.0,,1.0,,,,,,9.0,,7.1,,,1.0,,9.0,,,,6.0,,10.0,14.0,24.0,1,,38.0,,,,
2018-19,7828100,20,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,1.0,,4.0,8.0,10.0,17.0,4.0,4.0,1.0,,,,,,,,5.0,7.0,,,2.0,,,,,1.0,1.0,,90.0,,1.0,,,,,,12.0,,7.6,,,,,12.0,,1.0,,9.0,,15.0,13.0,27.0,0,2.0,51.0,1.0,1.0,,2.0
2018-19,7828100,20,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,5.0,16.0,16.0,31.0,1.0,3.0,7.0,,,,1.0,,,,7.0,9.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,13.0,,7.1,,,1.0,,2.0,5.0,2.0,,7.0,,21.0,16.0,35.0,1,3.0,75.0,1.0,2.0,1.0,2.0
2018-19,7828100,20,90,Burnley,Home,967451,432793,Ali Koiki,ali-koiki,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828029,21,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,,10.0,3.0,13.0,1.0,,2.0,,,,,,,,2.0,,,,1.0,,,,,2.0,,,59.0,,1.0,,,,,,3.0,,6.6,,,,,2.0,,1.0,,,,11.0,4.0,14.0,0,,30.0,,,,
2018-19,7828029,21,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,2.0,4.0,10.0,14.0,1.0,,3.0,,,,,,,,2.0,3.0,,,,,,,,,,,31.0,,,,,,,,6.0,,6.5,,,,,1.0,2.0,,,4.0,,9.0,10.0,19.0,0,2.0,29.0,,,1.0,1.0
2018-19,7828029,21,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828029,21,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,8.0,23.0,37.0,60.0,2.0,7.0,15.0,,1.0,,,,,,3.0,8.0,,,1.0,,,,,1.0,,,90.0,1.0,2.0,,,,,,12.0,,7.3,,,,,7.0,,,,14.0,,33.0,39.0,72.0,1,1.0,88.0,,,,1.0
2018-19,7828029,21,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,6.0,12.0,29.0,41.0,5.0,6.0,9.0,,,,,,,,5.0,8.0,,,,,,,,,,,90.0,,1.0,,,,,,16.0,,7.2,,,,,11.0,,1.0,,9.0,,22.0,34.0,55.0,0,1.0,74.0,1.0,1.0,,1.0
2018-19,7828029,21,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,1.0,,,20.0,14.0,33.0,5.0,3.0,7.0,,,,1.0,,,,7.0,5.0,,,2.0,,,,,5.0,1.0,,90.0,,,,,,,,18.0,,6.8,,,1.0,,2.0,,4.0,,7.0,1.0,30.0,18.0,44.0,1,2.0,79.0,1.0,1.0,,
2018-19,7828054,22,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,1.0,,2.0,13.0,11.0,23.0,2.0,1.0,7.0,1.0,,,,,,2.0,5.0,4.0,,,1.0,,,,,2.0,1.0,,90.0,,,,,,,,20.0,,6.9,,,2.0,,2.0,,3.0,,8.0,,29.0,11.0,37.0,2,2.0,65.0,,1.0,,2.0
2018-19,7828054,22,90,Burnley,Home,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828054,22,90,Burnley,Home,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828054,22,90,Burnley,Home,115432,83312,Ben Gibson,ben-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828054,22,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,11.0,19.0,30.0,4.0,6.0,9.0,,,1.0,,,,,5.0,7.0,,,2.0,,,,,2.0,,,90.0,,1.0,,,,,,12.0,,6.9,,,,,5.0,,,,8.0,,19.0,23.0,42.0,1,1.0,52.0,,,,
2018-19,7828054,22,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,1.0,10.0,14.0,24.0,2.0,4.0,1.0,,,,,1.0,,,3.0,7.0,,,1.0,,,,,1.0,,,90.0,,2.0,,,,,,12.0,,7.3,,,,,6.0,,,,9.0,1.0,19.0,15.0,34.0,0,2.0,49.0,2.0,1.0,,1.0
2018-19,7828054,22,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,4.0,17.0,9.0,26.0,4.0,1.0,8.0,,,,,,,,4.0,4.0,,,,,,,,,,,90.0,,,,,,,,23.0,,6.6,,,,,1.0,1.0,,,11.0,,29.0,12.0,41.0,0,2.0,65.0,3.0,,1.0,2.0
2018-19,7828086,23,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,2.0,7.0,13.0,20.0,2.0,,2.0,,,,,,,,3.0,,,,1.0,,,,,,,,90.0,,,,,,,,14.0,,6.8,,,1.0,,4.0,,4.0,,8.0,,17.0,15.0,28.0,1,,46.0,,,,
2018-19,7828086,23,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828086,23,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828086,23,90,Burnley,Away,115432,83312,Ben Gibson,ben-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828086,23,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,5.0,3.0,20.0,23.0,4.0,6.0,8.0,1.0,,,,,,,5.0,7.0,,,1.0,,,,,1.0,1.0,,90.0,,,,,,,,11.0,,7.3,,,1.0,,10.0,,,,11.0,,9.0,25.0,34.0,1,1.0,48.0,,,,
2018-19,7828086,23,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,2.0,7.0,9.0,16.0,6.0,13.0,4.0,,,,,1.0,,,6.0,14.0,,,1.0,,,,,2.0,,,90.0,,2.0,,,,,,13.0,,7.8,,,1.0,,2.0,,,,4.0,1.0,15.0,14.0,29.0,1,1.0,38.0,,,,
2018-19,7828086,23,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,4.0,9.0,8.0,17.0,1.0,,9.0,,,,,,,,2.0,3.0,,,,,,,,2.0,,,90.0,,1.0,,,,,,17.0,,7.0,,,,,,2.0,1.0,,11.0,,18.0,13.0,30.0,0,2.0,56.0,,,1.0,1.0
2018-19,7828128,24,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,2.0,5.0,6.0,11.0,2.0,2.0,2.0,,,,,,,,3.0,3.0,,,1.0,,,,,4.0,,,90.0,,1.0,,,,,,11.0,,6.8,,,,,6.0,,1.0,,6.0,,11.0,8.0,18.0,0,1.0,40.0,,,,
2018-19,7828128,24,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828128,24,90,Burnley,Away,115432,83312,Ben Gibson,ben-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828128,24,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,2.0,5.0,7.0,12.0,1.0,4.0,3.0,,,,,,,,2.0,4.0,,,1.0,,,,,1.0,,,90.0,,3.0,,,,,,7.0,,7.1,,,,,14.0,,,,6.0,,10.0,7.0,17.0,0,,37.0,2.0,,,
2018-19,7828128,24,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,3.0,4.0,6.0,10.0,,3.0,,,,,,,,,,5.0,,,,,,,,2.0,,,90.0,,2.0,,,,,,6.0,,7.3,,,,,14.0,,,,8.0,,9.0,7.0,16.0,0,2.0,39.0,,,,
2018-19,7828128,24,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,,5.0,9.0,14.0,1.0,,1.0,,,,,,,,1.0,3.0,,,,,,,,1.0,,1.0,90.0,,1.0,,,,,,4.0,,6.8,,,,,7.0,,,,1.0,,6.0,10.0,16.0,0,1.0,41.0,,2.0,,1.0
2018-19,7828145,25,90,Burnley,Home,768,17997,Phil Bardsley,phil-bardsley,D,False,,,3.0,25.0,5.0,30.0,,1.0,7.0,,,1.0,1.0,,,,2.0,3.0,,,1.0,,,,,,,,90.0,,1.0,,,,,,19.0,,6.6,,,,,1.0,,2.0,,12.0,,40.0,8.0,46.0,1,1.0,68.0,,1.0,,1.0
2018-19,7828145,25,90,Burnley,Home,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828145,25,90,Burnley,Home,115432,83312,Ben Gibson,ben-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828145,25,90,Burnley,Home,137774,51927,Ben Mee,ben-mee,D,False,,,8.0,17.0,23.0,40.0,4.0,5.0,6.0,,,,,,,,5.0,5.0,,,1.0,,,,,,1.0,,90.0,,,,,,,,12.0,,6.6,,,,,1.0,,,,15.0,,23.0,29.0,52.0,0,,55.0,,,,
2018-19,7828145,25,90,Burnley,Home,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,4.0,20.0,18.0,38.0,1.0,4.0,11.0,,,,2.0,,,,4.0,7.0,,,1.0,,,,,2.0,,,90.0,2.0,1.0,,,,,,13.0,,7.2,,,,,2.0,,,,10.0,,27.0,24.0,51.0,2,2.0,63.0,,1.0,,1.0
2018-19,7828145,25,90,Burnley,Home,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,4.0,25.0,19.0,44.0,1.0,3.0,12.0,,,,1.0,,,2.0,7.0,12.0,,,1.0,,,,,1.0,,,90.0,,1.0,,,,,,34.0,,6.8,,,,,1.0,9.0,2.0,,10.0,,40.0,26.0,64.0,0,,109.0,2.0,2.0,7.0,
2018-19,7828166,26,90,Burnley,Away,768,17997,Phil Bardsley,phil-bardsley,D,False,,,,3.0,4.0,7.0,3.0,4.0,4.0,,,,,,,,3.0,6.0,,,,,,,,,,,90.0,1.0,1.0,,,,,,24.0,,6.8,,,,,7.0,,,,6.0,,13.0,10.0,23.0,1,2.0,50.0,2.0,,,
2018-19,7828166,26,90,Burnley,Away,20752,40616,Stephen Ward,stephen-ward,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828166,26,90,Burnley,Away,67507,68983,Matthew Lowton,matthew-lowton,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828166,26,90,Burnley,Away,96116,41674,Kevin Long,kevin-long,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828166,26,90,Burnley,Away,115432,83312,Ben Gibson,ben-gibson,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2018-19,7828166,26,90,Burnley,Away,137774,51927,Ben Mee,ben-mee,D,False,,,1.0,3.0,14.0,17.0,2.0,7.0,5.0,,,,,,,,3.0,9.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,15.0,,6.8,,,1.0,,8.0,,,,7.0,,12.0,19.0,31.0,1,2.0,46.0,1.0,,,1.0
2018-19,7828166,26,90,Burnley,Away,145188,17761,James Tarkowski,james-tarkovsky,D,False,,,5.0,10.0,11.0,21.0,2.0,6.0,4.0,,,,1.0,,,,6.0,6.0,,,3.0,,,,,,1.0,,90.0,,1.0,,,,,,14.0,,6.8,,,,,14.0,,,,16.0,,21.0,14.0,35.0,0,,54.0,,,,
2018-19,7828166,26,90,Burnley,Away,166381,103914,Charlie Taylor,charlie-taylor,D,False,,,2.0,6.0,6.0,12.0,1.0,5.0,2.0,,,,,,,,4.0,8.0,,,1.0,,,,,,,,90.0,,,,,,,,13.0,,6.6,,,,,6.0,2.0,2.0,,5.0,,12.0,8.0,18.0,0,2.0,53.0,,1.0,,1.0
