season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltySave,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6768038,5,7,Aston_Villa,Away,74545,74297,Leandro Bacuna,leandro-bacuna,M,False,,,4.0,15.0,20.0,35.0,,3.0,13.0,,,,2.0,,,,7.0,7.0,,,3.0,,,,,4.0,,,86.0,,1.0,,,,,,6.6,,,,,4.0,3.0,2.0,,11.0,,28.0,24.0,50.0,0,3.0,78.0,1.0,,1.0
2015-16,6768038,5,7,Aston_Villa,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,4.0,1.0,5.0,3.0,1.0,4.0,,,,4.0,,,,11.0,4.0,,,,,,,,,,,24.0,,,,,,,,5.9,,,,,,4.0,,,,,5.0,1.0,6.0,0,1.0,14.0,,2.0,
2015-16,6768038,5,7,Aston_Villa,Away,151124,96740,Jordan Veretout,jordan-veretout,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768038,5,7,Aston_Villa,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,,10.0,9.0,19.0,1.0,1.0,9.0,,,1.0,,,,2.0,7.0,5.0,,,,,1.0,,,1.0,1.0,,90.0,2.0,,,,,,,6.9,,,,,1.0,7.0,1.0,,2.0,,16.0,15.0,30.0,3,,50.0,2.0,1.0,3.0
2015-16,6768038,5,7,Aston_Villa,Away,254895,88554,Carles Gil,carles-gil,M,False,,,1.0,12.0,16.0,28.0,,1.0,4.0,,,,3.0,,,,6.0,7.0,,,,,1.0,,,1.0,1.0,,66.0,1.0,,,,,,,7.5,,,1.0,,1.0,5.0,1.0,,1.0,,15.0,16.0,30.0,2,2.0,47.0,,2.0,2.0
2015-16,6768038,5,7,Aston_Villa,Away,342915,115380,Jordan Amavi,jordan-amavi,D,False,,,1.0,14.0,18.0,32.0,4.0,2.0,9.0,,,,5.0,,,,16.0,12.0,,,3.0,,,,,5.0,,,90.0,,,,,,,,6.1,,,,,2.0,5.0,2.0,,5.0,,21.0,26.0,45.0,0,8.0,89.0,1.0,1.0,1.0
2015-16,6768049,6,7,Aston_Villa,Home,1208,2060,Joe Cole,joe-cole,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768049,6,7,Aston_Villa,Home,9329,15405,Alan Hutton,alan-hutton,D,False,1.0,,5.0,16.0,6.0,21.0,,6.0,2.0,,,,,,,,1.0,11.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,7.4,,,,,6.0,1.0,8.0,,6.0,,31.0,7.0,30.0,0,5.0,71.0,2.0,,
2015-16,6768049,6,7,Aston_Villa,Home,9680,20492,Micah Richards,micah-richards,D,False,,,3.0,8.0,21.0,29.0,2.0,3.0,6.0,,,,,,,,2.0,7.0,,,,,,,,1.0,,,90.0,,1.0,,,,,,7.3,,,,,7.0,,,,4.0,,9.0,23.0,32.0,0,4.0,45.0,,,
2015-16,6768049,6,7,Aston_Villa,Home,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,3.0,10.0,26.0,36.0,1.0,2.0,6.0,,,,1.0,,,,2.0,8.0,,,,,,,,3.0,,,90.0,,,,,,,,7.2,,,,,7.0,1.0,1.0,,7.0,,19.0,30.0,48.0,0,2.0,66.0,,3.0,1.0
2015-16,6768049,6,7,Aston_Villa,Home,13167,27450,Gabriel Agbonlahor,gabriel-agbonlahor,F,False,,,,8.0,2.0,10.0,8.0,3.0,2.0,,,,,,,1.0,12.0,6.0,,,2.0,,,,,,2.0,,90.0,,,,,,,,6.6,,,,,,2.0,1.0,,,1.0,14.0,2.0,15.0,0,1.0,25.0,1.0,1.0,1.0
2015-16,6768049,6,7,Aston_Villa,Home,14889,41705,Brad Guzan,brad-guzan,G,False,,,10.0,9.0,14.0,23.0,,,8.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,,7.3,3.0,5.0,,,,,,,24.0,,20.0,17.0,37.0,0,,50.0,,,
2015-16,6768049,6,7,Aston_Villa,Home,20296,10954,Mark Bunn,mark-bunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768049,6,7,Aston_Villa,Home,24055,19688,Scott Sinclair,scott-sinclair,M,False,,,,3.0,2.0,5.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,45.0,,,,,,,,6.4,,,,,,1.0,1.0,,,,4.0,3.0,6.0,0,,10.0,1.0,1.0,
2015-16,6768049,6,7,Aston_Villa,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,False,,,6.0,27.0,18.0,45.0,1.0,6.0,7.0,,,1.0,3.0,,,,6.0,11.0,,,2.0,,,,,2.0,,,82.0,1.0,,,,,,,7.4,,,,,4.0,,1.0,,7.0,,37.0,23.0,59.0,2,5.0,77.0,,,
2015-16,6768049,6,7,Aston_Villa,Home,31812,49207,Rudy Gestede,rudy-gestede,F,True,,,,5.0,2.0,7.0,6.0,10.0,,,1.0,1.0,,,,,6.0,11.0,,,,,,,,1.0,,,45.0,,,,,,,,6.7,,,1.0,,1.0,,,,,1.0,12.0,3.0,15.0,2,1.0,22.0,1.0,,
2015-16,6768049,6,7,Aston_Villa,Home,45680,58845,Ciaran Clark,ciaran-clark,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768049,6,7,Aston_Villa,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,1.0,,4.0,36.0,18.0,53.0,,,8.0,,,,,,,1.0,3.0,5.0,,,2.0,,,,,4.0,,,90.0,,,,,,,,7.6,,,3.0,,2.0,,3.0,,8.0,,44.0,21.0,62.0,3,5.0,84.0,,,
2015-16,6768049,6,7,Aston_Villa,Home,74545,74297,Leandro Bacuna,leandro-bacuna,M,True,2.0,,1.0,6.0,,4.0,1.0,,1.0,1.0,,1.0,2.0,,,,4.0,,,,,,,,,,1.0,,14.0,,,,,,,,6.7,,,,,,1.0,5.0,,2.0,,12.0,,7.0,1,,15.0,,,
2015-16,6768049,6,7,Aston_Villa,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768049,6,7,Aston_Villa,Home,151124,96740,Jordan Veretout,jordan-veretout,M,True,,,,4.0,4.0,8.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,8.0,,,,,,,,6.6,,,,,,,,,,,5.0,4.0,9.0,0,,9.0,,,
2015-16,6768049,6,7,Aston_Villa,Home,189061,114283,Jack Grealish,jack-grealish,M,False,,,4.0,27.0,14.0,41.0,2.0,,7.0,,,1.0,,,,,4.0,9.0,,,,,,,,,2.0,,90.0,,,,,,,,7.6,,,1.0,,,7.0,1.0,,5.0,,34.0,14.0,47.0,2,,64.0,1.0,4.0,5.0
2015-16,6768049,6,7,Aston_Villa,Home,254895,88554,Carles Gil,carles-gil,M,False,,,1.0,31.0,10.0,41.0,,,3.0,,,1.0,,,,2.0,3.0,3.0,,,1.0,,,,,,1.0,,76.0,1.0,,,,,,,6.8,,,,,,2.0,2.0,,1.0,,43.0,10.0,51.0,2,,61.0,,1.0,2.0
2015-16,6768049,6,7,Aston_Villa,Home,342915,115380,Jordan Amavi,jordan-amavi,D,False,,,3.0,11.0,14.0,25.0,3.0,4.0,6.0,,,,2.0,,,,13.0,14.0,,,3.0,,,,,6.0,1.0,,90.0,1.0,,,,,,,7.4,,,,,6.0,8.0,3.0,,5.0,,16.0,20.0,33.0,1,7.0,81.0,,,3.0
2015-16,6768048,7,7,Aston_Villa,Away,9329,15405,Alan Hutton,alan-hutton,D,False,3.0,,1.0,20.0,10.0,27.0,,1.0,2.0,1.0,,,3.0,,,,4.0,7.0,,,,1.0,,,,1.0,2.0,,90.0,,,,,,,,6.8,,,,,2.0,3.0,5.0,,6.0,,29.0,14.0,38.0,0,2.0,66.0,1.0,2.0,2.0
2015-16,6768048,7,7,Aston_Villa,Away,9680,20492,Micah Richards,micah-richards,D,False,,,1.0,4.0,13.0,17.0,,2.0,2.0,,,,,,,,,3.0,,,,,,,,1.0,,,90.0,,2.0,,,,,,6.8,,,2.0,,11.0,1.0,,,2.0,,6.0,14.0,20.0,2,,39.0,,,1.0
2015-16,6768048,7,7,Aston_Villa,Away,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,,4.0,9.0,13.0,,,5.0,,,,1.0,,,,1.0,1.0,,,,,,,,3.0,,,90.0,,1.0,,,,,,6.4,,,,,5.0,,,,4.0,,7.0,12.0,19.0,0,1.0,30.0,,,
2015-16,6768048,7,7,Aston_Villa,Away,14889,41705,Brad Guzan,brad-guzan,G,False,,1.0,8.0,5.0,7.0,12.0,,,16.0,,,,,,,,,,,,,,,2.0,,,,,90.0,,,,,,,2.0,8.0,5.0,9.0,,,2.0,,,1.0,20.0,,16.0,9.0,25.0,0,,50.0,,,
2015-16,6768048,7,7,Aston_Villa,Away,20296,10954,Mark Bunn,mark-bunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768048,7,7,Aston_Villa,Away,24055,19688,Scott Sinclair,scott-sinclair,M,False,,,,3.0,9.0,12.0,1.0,,3.0,,,,1.0,,,4.0,10.0,3.0,,1.0,1.0,,,,,,1.0,,90.0,1.0,,,,,,,6.0,,,1.0,,1.0,4.0,1.0,,,1.0,4.0,9.0,12.0,2,2.0,29.0,1.0,1.0,
2015-16,6768048,7,7,Aston_Villa,Away,26995,42824,Carlos Sánchez,carlos-sanchez,D,False,,,1.0,9.0,12.0,21.0,1.0,1.0,3.0,,,,,,,,4.0,6.0,,,2.0,,,,,2.0,,,60.0,,1.0,,,,,,7.0,,,,,2.0,1.0,,,3.0,,11.0,13.0,24.0,0,5.0,37.0,,,
2015-16,6768048,7,7,Aston_Villa,Away,31812,49207,Rudy Gestede,rudy-gestede,F,False,,,,8.0,3.0,11.0,4.0,6.0,1.0,,,,1.0,,,,10.0,8.0,,,4.0,,2.0,,,,,,90.0,2.0,,,,,,,8.2,,,2.0,,5.0,2.0,,,,,16.0,3.0,19.0,4,1.0,34.0,3.0,,1.0
2015-16,6768048,7,7,Aston_Villa,Away,45680,58845,Ciaran Clark,ciaran-clark,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768048,7,7,Aston_Villa,Away,49647,60551,Ashley Westwood,ashley-westwood,M,False,1.0,,4.0,20.0,27.0,46.0,,1.0,5.0,,,1.0,,,,,1.0,2.0,,,,,,,,1.0,1.0,,90.0,,1.0,,,,,,6.9,,,,,1.0,1.0,1.0,,7.0,,25.0,29.0,53.0,1,1.0,64.0,,,
2015-16,6768048,7,7,Aston_Villa,Away,74545,74297,Leandro Bacuna,leandro-bacuna,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768048,7,7,Aston_Villa,Away,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768048,7,7,Aston_Villa,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,3.0,24.0,19.0,43.0,1.0,,9.0,,,,,,,2.0,6.0,6.0,,1.0,1.0,,,,,3.0,,,90.0,1.0,,,,,,,6.7,,,,,,4.0,,,3.0,,26.0,22.0,48.0,1,3.0,66.0,1.0,1.0,2.0
2015-16,6768048,7,7,Aston_Villa,Away,151124,96740,Jordan Veretout,jordan-veretout,M,True,1.0,,3.0,8.0,16.0,23.0,,2.0,2.0,,,,1.0,,,,3.0,2.0,1.0,1.0,2.0,,,,,,1.0,,30.0,,,,,,,,5.8,,,,,1.0,,1.0,,3.0,,11.0,18.0,28.0,0,,31.0,1.0,,
2015-16,6768048,7,7,Aston_Villa,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,1.0,11.0,7.0,18.0,,,6.0,,,,,,,,3.0,3.0,,,,,,,,2.0,,,69.0,,,,,,,,6.4,,,,,,4.0,,,1.0,,13.0,8.0,21.0,0,,34.0,1.0,2.0,1.0
2015-16,6768048,7,7,Aston_Villa,Away,254895,88554,Carles Gil,carles-gil,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768048,7,7,Aston_Villa,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,1.0,3.0,4.0,,,,,,,,,,,5.0,5.0,,,1.0,,,,,,,,21.0,,,,,,,,6.4,,,,,,8.0,1.0,,,,2.0,3.0,4.0,0,,15.0,,1.0,4.0
2015-16,6768048,7,7,Aston_Villa,Away,342915,115380,Jordan Amavi,jordan-amavi,D,False,2.0,,,10.0,19.0,27.0,,,7.0,,,,,,,1.0,7.0,4.0,,,2.0,1.0,,,,3.0,2.0,,90.0,,2.0,,,,,,6.4,,,,,2.0,4.0,2.0,,2.0,,11.0,22.0,31.0,0,3.0,59.0,1.0,1.0,
2015-16,6768083,8,7,Aston_Villa,Home,764,15073,Kieran Richardson,kieran-richardson,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768083,8,7,Aston_Villa,Home,9329,15405,Alan Hutton,alan-hutton,D,False,,,,13.0,6.0,19.0,1.0,1.0,3.0,,,,2.0,,,,3.0,8.0,,,,,,,,2.0,,,90.0,,,,,,,,6.8,,,,,1.0,3.0,6.0,,2.0,,23.0,6.0,23.0,0,3.0,55.0,2.0,1.0,3.0
2015-16,6768083,8,7,Aston_Villa,Home,9680,20492,Micah Richards,micah-richards,D,False,,,1.0,11.0,15.0,26.0,3.0,1.0,4.0,,1.0,,,,,1.0,6.0,11.0,,,1.0,,,,,2.0,1.0,,90.0,,3.0,,,,,,7.3,,,1.0,,5.0,8.0,,,2.0,,11.0,16.0,27.0,1,2.0,52.0,,1.0,7.0
2015-16,6768083,8,7,Aston_Villa,Home,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,1.0,6.0,6.0,12.0,1.0,,2.0,,,,,,,,4.0,1.0,,,2.0,,,,,2.0,,,45.0,,,,,,,,6.5,,,,,3.0,1.0,,,8.0,,12.0,10.0,22.0,0,1.0,32.0,,,
2015-16,6768083,8,7,Aston_Villa,Home,14202,28386,José Ángel Crespo,jose-angel-crespo,D,False,,,5.0,8.0,16.0,24.0,1.0,,6.0,,,,1.0,,,,3.0,1.0,,,1.0,,,,,1.0,,,90.0,,,,,,,,6.5,,,,,,,,,5.0,,9.0,18.0,27.0,0,,30.0,,1.0,
2015-16,6768083,8,7,Aston_Villa,Home,14889,41705,Brad Guzan,brad-guzan,G,False,,,4.0,4.0,2.0,6.0,,1.0,13.0,,,,,,,,,1.0,,,,,,2.0,,1.0,,,90.0,,,,,,,1.0,6.9,1.0,4.0,,,1.0,,,,15.0,,13.0,4.0,17.0,0,,33.0,,,
2015-16,6768083,8,7,Aston_Villa,Home,20296,10954,Mark Bunn,mark-bunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768083,8,7,Aston_Villa,Home,24055,19688,Scott Sinclair,scott-sinclair,M,False,,,,4.0,2.0,6.0,,,2.0,,,,,,,2.0,8.0,,,,1.0,,,,,,,,59.0,,,,,,,,5.8,,,,,,5.0,,,,1.0,4.0,2.0,6.0,0,,18.0,3.0,,
2015-16,6768083,8,7,Aston_Villa,Home,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768083,8,7,Aston_Villa,Home,31812,49207,Rudy Gestede,rudy-gestede,F,False,,,,14.0,5.0,19.0,5.0,6.0,,,,,,,,1.0,7.0,8.0,,,1.0,,,,,,,,90.0,2.0,,,,,,,7.1,,,,,1.0,1.0,,,,1.0,21.0,6.0,27.0,2,,36.0,,1.0,1.0
2015-16,6768083,8,7,Aston_Villa,Home,49647,60551,Ashley Westwood,ashley-westwood,M,False,4.0,,3.0,36.0,21.0,53.0,,,9.0,1.0,,,,,,,,3.0,,,,,,,,,3.0,,75.0,,,,,,,,7.6,,,,,1.0,1.0,7.0,,7.0,,50.0,22.0,65.0,0,2.0,77.0,,,1.0
2015-16,6768083,8,7,Aston_Villa,Home,74545,74297,Leandro Bacuna,leandro-bacuna,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768083,8,7,Aston_Villa,Home,103045,80146,Jordan Ayew,jordan-ayew,F,True,,,,11.0,2.0,13.0,,,1.0,,,3.0,,,,2.0,3.0,1.0,,,,,,,,,,,31.0,,,,,,,,6.8,,,1.0,,,1.0,1.0,,,,13.0,2.0,14.0,4,1.0,25.0,2.0,,
2015-16,6768083,8,7,Aston_Villa,Home,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,4.0,47.0,26.0,73.0,1.0,,12.0,,,,2.0,,,1.0,8.0,11.0,,,3.0,,,,,3.0,,,90.0,,,,,,,,7.4,,,1.0,,1.0,4.0,1.0,,6.0,,54.0,28.0,81.0,1,4.0,102.0,2.0,4.0,3.0
2015-16,6768083,8,7,Aston_Villa,Home,151124,96740,Jordan Veretout,jordan-veretout,M,False,,,2.0,38.0,18.0,56.0,2.0,2.0,7.0,,,2.0,6.0,,,,11.0,9.0,,,,,,,,,2.0,,90.0,,,,,,,,6.8,,,1.0,,,5.0,2.0,,4.0,,46.0,18.0,62.0,3,3.0,82.0,,2.0,2.0
2015-16,6768083,8,7,Aston_Villa,Home,189061,114283,Jack Grealish,jack-grealish,M,True,,,,27.0,7.0,34.0,,,3.0,,,1.0,,,,1.0,3.0,1.0,,,,,,,,,,,45.0,,,,,,,,6.3,,,,,,3.0,4.0,,,,33.0,7.0,36.0,1,,48.0,1.0,,1.0
2015-16,6768083,8,7,Aston_Villa,Home,254895,88554,Carles Gil,carles-gil,M,True,,,,22.0,1.0,23.0,,,1.0,,,,,,,,1.0,3.0,,,,,,,,,2.0,,15.0,,,,,,,,7.2,,,,,,4.0,,,1.0,,26.0,1.0,27.0,0,,31.0,,,3.0
2015-16,6768083,8,7,Aston_Villa,Home,342915,115380,Jordan Amavi,jordan-amavi,D,False,,,2.0,21.0,15.0,36.0,3.0,7.0,6.0,,,1.0,1.0,,,2.0,11.0,12.0,,,3.0,,,,,3.0,,,90.0,,,,,,,,6.5,,,,,4.0,3.0,8.0,,4.0,,33.0,19.0,44.0,1,2.0,90.0,1.0,2.0,1.0
2015-16,6768094,9,7,Aston_Villa,Away,764,15073,Kieran Richardson,kieran-richardson,M,False,1.0,,1.0,16.0,6.0,21.0,,2.0,6.0,,,,1.0,,,,8.0,4.0,,,4.0,,,,,2.0,,,64.0,,,,,,,,6.0,,,,,1.0,3.0,1.0,,3.0,,22.0,8.0,29.0,0,2.0,52.0,,,
2015-16,6768094,9,7,Aston_Villa,Away,9329,15405,Alan Hutton,alan-hutton,D,False,,,3.0,5.0,15.0,20.0,1.0,1.0,8.0,,,,,,,1.0,2.0,7.0,,,,,,,,1.0,,,90.0,,,1.0,,,,,6.5,,,1.0,,5.0,1.0,3.0,,9.0,,14.0,19.0,30.0,1,,65.0,1.0,5.0,1.0
2015-16,6768094,9,7,Aston_Villa,Away,9680,20492,Micah Richards,micah-richards,D,False,,,1.0,6.0,28.0,34.0,2.0,3.0,5.0,,,,1.0,,,,6.0,5.0,,,2.0,,,,,4.0,,,90.0,,,,,,,,6.6,,,,,7.0,1.0,,,4.0,,8.0,32.0,40.0,0,2.0,57.0,2.0,,
2015-16,6768094,9,7,Aston_Villa,Away,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,5.0,10.0,24.0,34.0,,6.0,2.0,,,2.0,1.0,,,,2.0,6.0,1.0,,1.0,,,,,3.0,,,90.0,,3.0,,,,,,6.6,,,,,8.0,,,,10.0,,17.0,31.0,48.0,2,,66.0,1.0,,
2015-16,6768094,9,7,Aston_Villa,Away,14202,28386,José Ángel Crespo,jose-angel-crespo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768094,9,7,Aston_Villa,Away,14889,41705,Brad Guzan,brad-guzan,G,False,,1.0,11.0,10.0,6.0,16.0,,,11.0,,,,,,,,,,,,,,,,,1.0,,,90.0,,,,,,,,6.4,1.0,2.0,,,,,,1.0,26.0,,23.0,8.0,31.0,0,,41.0,,,
2015-16,6768094,9,7,Aston_Villa,Away,20296,10954,Mark Bunn,mark-bunn,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768094,9,7,Aston_Villa,Away,24055,19688,Scott Sinclair,scott-sinclair,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768094,9,7,Aston_Villa,Away,26995,42824,Carlos Sánchez,carlos-sanchez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768094,9,7,Aston_Villa,Away,31812,49207,Rudy Gestede,rudy-gestede,F,False,,,,16.0,1.0,17.0,14.0,12.0,,,1.0,,,,,,15.0,13.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,6.6,,,2.0,,,1.0,,,,,22.0,2.0,24.0,2,1.0,33.0,4.0,,
2015-16,6768094,9,7,Aston_Villa,Away,49647,60551,Ashley Westwood,ashley-westwood,M,False,1.0,,3.0,21.0,14.0,34.0,1.0,,6.0,,,1.0,2.0,,,2.0,9.0,3.0,,,3.0,,,,,2.0,1.0,,90.0,,,,,,,,6.4,,,,,,2.0,4.0,,7.0,,31.0,17.0,44.0,1,2.0,59.0,,,1.0
2015-16,6768094,9,7,Aston_Villa,Away,74545,74297,Leandro Bacuna,leandro-bacuna,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768094,9,7,Aston_Villa,Away,103045,80146,Jordan Ayew,jordan-ayew,F,False,1.0,,,17.0,10.0,26.0,1.0,3.0,5.0,1.0,,,,,,1.0,7.0,8.0,,,1.0,,,,,1.0,1.0,,68.0,,,,,,,,6.6,,,1.0,,1.0,5.0,1.0,,1.0,,22.0,11.0,32.0,1,2.0,53.0,3.0,2.0,1.0
2015-16,6768094,9,7,Aston_Villa,Away,106337,80801,Idrissa Gana Gueye,idrissa-gana-gueye,M,False,,,1.0,21.0,30.0,51.0,1.0,,10.0,,,,2.0,,,1.0,11.0,8.0,,,4.0,,,,,6.0,,,90.0,,,,,,,,6.8,,,,,2.0,3.0,,,1.0,,23.0,31.0,54.0,0,5.0,76.0,1.0,3.0,
2015-16,6768094,9,7,Aston_Villa,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,1.0,20.0,8.0,28.0,1.0,,4.0,,,,,,,1.0,5.0,9.0,,,1.0,,,,,2.0,1.0,,90.0,1.0,,,,,,,7.1,,,1.0,,,6.0,2.0,,1.0,,24.0,11.0,33.0,2,,56.0,1.0,5.0,4.0
2015-16,6768094,9,7,Aston_Villa,Away,254895,88554,Carles Gil,carles-gil,M,False,1.0,,2.0,23.0,20.0,42.0,1.0,,5.0,,,,,,,1.0,5.0,7.0,,,,,,,,1.0,2.0,,90.0,,,,,,,,7.0,,,1.0,,,4.0,3.0,,2.0,,29.0,22.0,48.0,1,3.0,70.0,4.0,3.0,1.0
2015-16,6768094,9,7,Aston_Villa,Away,286165,159533,Adama Traoré,adama-traore,F,True,,,,1.0,1.0,2.0,1.0,,3.0,,,,,,,2.0,5.0,4.0,,,,,,,,,,,22.0,,,,,,,,6.2,,,,,,3.0,1.0,,,,2.0,1.0,2.0,0,,17.0,3.0,3.0,1.0
2015-16,6768094,9,7,Aston_Villa,Away,342915,115380,Jordan Amavi,jordan-amavi,D,True,,,1.0,3.0,2.0,5.0,1.0,1.0,2.0,,,,1.0,,,,5.0,4.0,,,1.0,,,,,3.0,,,26.0,,,,,,,,6.7,,,,,3.0,3.0,3.0,,2.0,,8.0,4.0,9.0,0,2.0,28.0,,,1.0
2015-16,6768098,10,7,Aston_Villa,Home,764,15073,Kieran Richardson,kieran-richardson,M,False,,,3.0,7.0,11.0,18.0,4.0,2.0,11.0,,,,2.0,,,,8.0,4.0,,,1.0,,,,,1.0,,,90.0,1.0,,,,,,,6.1,,,,,4.0,1.0,3.0,,12.0,,18.0,17.0,32.0,1,1.0,60.0,2.0,1.0,
2015-16,6768098,10,7,Aston_Villa,Home,9329,15405,Alan Hutton,alan-hutton,D,False,2.0,,1.0,13.0,8.0,19.0,2.0,,6.0,,,,,,,,4.0,5.0,,,2.0,,,,,4.0,2.0,,90.0,,,,,,,,6.9,,,,,1.0,,8.0,,4.0,,28.0,10.0,30.0,0,4.0,66.0,,1.0,
2015-16,6768098,10,7,Aston_Villa,Home,9680,20492,Micah Richards,micah-richards,D,False,,,4.0,8.0,16.0,24.0,1.0,1.0,5.0,,,,,,,,4.0,6.0,,,2.0,,,,,2.0,,,90.0,,,,,,,,6.7,,,,,3.0,4.0,,,5.0,,10.0,18.0,28.0,0,1.0,39.0,,1.0,3.0
2015-16,6768098,10,7,Aston_Villa,Home,10607,7551,Joleon Lescott,joleon-lescott,D,False,,,9.0,8.0,22.0,30.0,,2.0,9.0,,1.0,,1.0,,,,1.0,2.0,,,,,,,,3.0,1.0,,90.0,,,,,,,,6.8,,,1.0,,6.0,,,,11.0,,11.0,24.0,35.0,1,,46.0,,,
2015-16,6768098,10,7,Aston_Villa,Home,13167,27450,Gabriel Agbonlahor,gabriel-agbonlahor,F,False,1.0,,1.0,12.0,5.0,16.0,3.0,1.0,7.0,1.0,,,,,,,6.0,3.0,,,2.0,1.0,,,,,1.0,,85.0,,,,,,,,7.1,,,1.0,,,1.0,2.0,,1.0,,14.0,6.0,18.0,1,2.0,28.0,1.0,,
2015-16,6768098,10,7,Aston_Villa,Home,14202,28386,José Ángel Crespo,jose-angel-crespo,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6768098,10,7,Aston_Villa,Home,14889,41705,Brad Guzan,brad-guzan,G,False,,1.0,12.0,7.0,7.0,14.0,,,6.0,,,,,,,,,,,,,,,1.0,,,,,90.0,,,,,,,,6.3,2.0,2.0,,,2.0,,,1.0,23.0,,15.0,10.0,25.0,0,,33.0,,,
