season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2019-20,8243490,10,7,Aston_Villa,Away,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,,,,10.0,2.0,12.0,1.0,3.0,4.0,,,3.0,3.0,,,5.0,7.0,,,,,,,,3.0,1.0,,90.0,1.0,1.0,,,,,,,12.0,,6.7,,,,,,3.0,3.0,,1.0,,17.0,3.0,17.0,4,1.0,46.0,2.0,1.0,2.0,1.0
2019-20,8243490,10,7,Aston_Villa,Away,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,False,,,2.0,15.0,17.0,32.0,1.0,,4.0,,,,5.0,,1.0,7.0,7.0,,,,,,,,2.0,1.0,,90.0,,1.0,,,,,,,4.0,,6.8,,,,,2.0,2.0,,,2.0,,17.0,18.0,35.0,0,3.0,50.0,,2.0,2.0,1.0
2019-20,8243490,10,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,2.0,15.0,16.0,31.0,,1.0,5.0,,,,2.0,,1.0,3.0,5.0,,,,,,,,,,,90.0,1.0,,,,,,,,9.0,,6.9,,,1.0,,1.0,4.0,1.0,,2.0,,21.0,18.0,38.0,2,,53.0,,,4.0,
2019-20,8243503,11,7,Aston_Villa,Home,30243,47390,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243503,11,7,Aston_Villa,Home,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243503,11,7,Aston_Villa,Home,100574,85242,Conor Hourihane,conor-hourihane,M,True,,,,3.0,1.0,4.0,,,1.0,,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,17.0,,,,,,,,,4.0,,6.0,,,,,,,,,,,6.0,1.0,7.0,1,,10.0,1.0,,,
2019-20,8243503,11,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,1.0,,1.0,7.0,7.0,13.0,3.0,1.0,8.0,1.0,,,,,4.0,12.0,10.0,,,2.0,1.0,,,,3.0,1.0,,90.0,,,,,,,,,14.0,,7.2,,,,,4.0,6.0,2.0,,2.0,,10.0,8.0,16.0,0,4.0,47.0,1.0,2.0,3.0,3.0
2019-20,8243503,11,7,Aston_Villa,Home,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,,,,6.0,1.0,7.0,3.0,,5.0,,,,1.0,,1.0,9.0,2.0,,,1.0,,1.0,,,2.0,,,90.0,1.0,,,,,,,,17.0,,6.8,,,1.0,,3.0,4.0,3.0,,1.0,3.0,11.0,2.0,10.0,2,2.0,40.0,5.0,,,1.0
2019-20,8243503,11,7,Aston_Villa,Home,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,False,,,1.0,7.0,9.0,16.0,1.0,2.0,9.0,,,,1.0,,1.0,5.0,9.0,,1.0,2.0,,,,,2.0,,,90.0,,1.0,,,,,,,15.0,,6.8,,,,,1.0,,,,4.0,,12.0,15.0,27.0,0,5.0,45.0,3.0,2.0,,4.0
2019-20,8243503,11,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,,7.0,5.0,12.0,1.0,,5.0,,,,,,,1.0,3.0,,,,,,,,,,,73.0,,,,,,,,,8.0,,6.9,,,,,2.0,,1.0,,1.0,,12.0,5.0,16.0,0,3.0,29.0,2.0,,,1.0
2019-20,8243526,12,7,Aston_Villa,Away,30243,47390,Neil Taylor,neil-taylor,M,True,,,,12.0,8.0,20.0,1.0,,2.0,,,,1.0,,,3.0,2.0,,,1.0,,,,,,,,45.0,,,,,,,,,8.0,,6.5,,,1.0,,2.0,1.0,1.0,,,,16.0,8.0,23.0,1,1.0,42.0,2.0,,1.0,1.0
2019-20,8243526,12,7,Aston_Villa,Away,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,3.0,1.0,4.0,2.0,,,,,,,,,2.0,,,,,,,,,,2.0,,21.0,,,,,,,,,1.0,,6.6,,,,,,,,,,,4.0,1.0,5.0,0,,6.0,,,,
2019-20,8243526,12,7,Aston_Villa,Away,100574,85242,Conor Hourihane,conor-hourihane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243526,12,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,1.0,,5.0,15.0,12.0,26.0,1.0,,5.0,,,2.0,3.0,,2.0,7.0,10.0,,,,,,,,,1.0,,90.0,,,,,,,,,15.0,,6.8,,,,,,6.0,6.0,,7.0,,25.0,12.0,31.0,2,2.0,56.0,,3.0,5.0,2.0
2019-20,8243526,12,7,Aston_Villa,Away,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,1.0,,,9.0,4.0,12.0,4.0,,6.0,,,1.0,3.0,,1.0,11.0,8.0,,,2.0,,1.0,,,2.0,1.0,,90.0,1.0,,,,,,,,15.0,,7.5,,,,,,5.0,4.0,,,,15.0,6.0,17.0,2,2.0,45.0,4.0,3.0,3.0,
2019-20,8243526,12,7,Aston_Villa,Away,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,False,,,1.0,12.0,20.0,32.0,,1.0,6.0,,,,3.0,,,4.0,9.0,,,2.0,,,,,3.0,,,69.0,,1.0,,,,,,,8.0,,7.1,,,2.0,,1.0,1.0,,,3.0,,17.0,23.0,40.0,2,5.0,57.0,,2.0,1.0,2.0
2019-20,8243526,12,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,5.0,25.0,25.0,50.0,2.0,,9.0,,,1.0,7.0,,,9.0,1.0,,,,,,,,,,,90.0,1.0,,,,,,,,10.0,,6.1,,,,,,,2.0,,8.0,,32.0,25.0,55.0,2,,64.0,3.0,1.0,,
2019-20,8243519,13,7,Aston_Villa,Home,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,0,,3.0,,,,
2019-20,8243519,13,7,Aston_Villa,Home,100574,85242,Conor Hourihane,conor-hourihane,M,False,1.0,,2.0,31.0,12.0,42.0,1.0,,3.0,2.0,,,2.0,,1.0,4.0,2.0,,,1.0,1.0,1.0,,,1.0,3.0,,89.0,1.0,,,,,,,,13.0,,8.6,,,1.0,,,,10.0,,2.0,,41.0,12.0,43.0,2,,63.0,2.0,2.0,,
2019-20,8243519,13,7,Aston_Villa,Home,189061,114283,Jack Grealish,jack-grealish,M,False,1.0,,4.0,49.0,10.0,58.0,2.0,,7.0,1.0,,,1.0,,1.0,6.0,7.0,,,,,,,,,5.0,,90.0,2.0,,,,,,,,20.0,,8.6,,,3.0,,,3.0,8.0,,5.0,,63.0,12.0,67.0,5,1.0,95.0,1.0,5.0,1.0,
2019-20,8243519,13,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,8.0,30.0,6.0,36.0,1.0,1.0,6.0,,,,,,1.0,6.0,3.0,,,2.0,,,,1.0,,1.0,,90.0,1.0,,,,,,,,18.0,,6.9,,,2.0,,1.0,3.0,,,10.0,,38.0,8.0,46.0,3,1.0,63.0,2.0,,1.0,1.0
2019-20,8243519,13,7,Aston_Villa,Home,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243519,13,7,Aston_Villa,Home,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243519,13,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,2.0,28.0,21.0,49.0,3.0,1.0,8.0,,,3.0,1.0,,2.0,7.0,3.0,,,2.0,,,,,1.0,,,90.0,1.0,,,,,,,,11.0,,6.6,,,,,1.0,2.0,,,5.0,,33.0,25.0,58.0,4,,72.0,,,2.0,
2019-20,8243528,14,7,Aston_Villa,Away,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,1.0,1.0,,1.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,9.0,,,,,,,,,3.0,,6.7,,,1.0,,,,,,,,2.0,2.0,4.0,1,1.0,8.0,,,,
2019-20,8243528,14,7,Aston_Villa,Away,100574,85242,Conor Hourihane,conor-hourihane,M,False,,,1.0,17.0,1.0,18.0,,,3.0,,,,,,,,2.0,,,,,,,,1.0,,,81.0,,,,,,,,,12.0,,6.8,,,,,1.0,,6.0,,2.0,2.0,27.0,2.0,23.0,0,1.0,39.0,,1.0,,1.0
2019-20,8243528,14,7,Aston_Villa,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,,19.0,12.0,31.0,2.0,,3.0,,1.0,,1.0,,,3.0,8.0,,,,,1.0,,,1.0,1.0,,90.0,1.0,,,,,,,,14.0,,7.4,,,2.0,,,,6.0,,1.0,1.0,28.0,12.0,34.0,3,1.0,59.0,5.0,7.0,,1.0
2019-20,8243528,14,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,5.0,13.0,14.0,27.0,,,6.0,,,,2.0,,,4.0,6.0,,,2.0,,,,,,3.0,,90.0,,,,,,,,,11.0,,7.1,,,,,1.0,1.0,2.0,,7.0,,21.0,14.0,33.0,0,5.0,47.0,1.0,,1.0,3.0
2019-20,8243528,14,7,Aston_Villa,Away,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,True,,,1.0,7.0,4.0,11.0,1.0,,3.0,,,1.0,1.0,,2.0,6.0,5.0,,,,,,,1.0,2.0,,,72.0,,,,,,,,,16.0,,6.4,,,1.0,,,5.0,4.0,,2.0,,14.0,6.0,16.0,2,,36.0,3.0,2.0,3.0,
2019-20,8243528,14,7,Aston_Villa,Away,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243528,14,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,3.0,9.0,20.0,29.0,2.0,1.0,9.0,,,,2.0,,,4.0,5.0,,,,,,,,1.0,,,90.0,,,,,,,,,6.0,,6.6,,,,,3.0,2.0,1.0,,5.0,,11.0,22.0,32.0,0,1.0,46.0,2.0,1.0,2.0,1.0
2019-20,8243553,15,7,Aston_Villa,Away,30243,47390,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243553,15,7,Aston_Villa,Away,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243553,15,7,Aston_Villa,Away,100574,85242,Conor Hourihane,conor-hourihane,M,False,,,1.0,7.0,7.0,14.0,,,6.0,,,,1.0,,,2.0,2.0,,,1.0,,,,,,,,58.0,,,,,,,,,7.0,,6.4,,,,,2.0,,2.0,,2.0,1.0,11.0,8.0,17.0,0,,27.0,2.0,2.0,,
2019-20,8243553,15,7,Aston_Villa,Away,146518,89274,Jota Peleteiro,jota-peleteiro,M,True,,,,5.0,1.0,6.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,14.0,,,,,,,,,2.0,,6.5,,,,,,,,,,,6.0,1.0,7.0,1,,10.0,1.0,,,
2019-20,8243553,15,7,Aston_Villa,Away,189061,114283,Jack Grealish,jack-grealish,M,False,1.0,,1.0,21.0,3.0,23.0,,,5.0,,,,,,2.0,3.0,12.0,,,,,,,,2.0,1.0,,90.0,,,,,,,,,19.0,,7.2,,,,,,3.0,7.0,,2.0,,31.0,3.0,27.0,0,3.0,63.0,5.0,7.0,2.0,2.0
2019-20,8243553,15,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,3.0,20.0,15.0,35.0,1.0,,7.0,,,,4.0,,,7.0,10.0,,,2.0,,,,,2.0,3.0,,90.0,,,,,,,,,9.0,,7.1,,,,,,5.0,3.0,,4.0,,26.0,16.0,39.0,0,3.0,60.0,1.0,3.0,4.0,2.0
2019-20,8243553,15,7,Aston_Villa,Away,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,,,,5.0,,5.0,2.0,1.0,1.0,,,2.0,2.0,,,5.0,8.0,,,1.0,,1.0,,,,,,76.0,1.0,,,,,,,,9.0,,7.4,,,,,2.0,2.0,1.0,,1.0,,9.0,1.0,9.0,3,4.0,30.0,2.0,1.0,2.0,1.0
2019-20,8243553,15,7,Aston_Villa,Away,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,False,,,,16.0,18.0,34.0,1.0,,9.0,,,,4.0,,1.0,7.0,6.0,,,1.0,,,,,4.0,2.0,,90.0,,,,,,,,,7.0,,7.0,,,,,3.0,,,,1.0,,18.0,19.0,37.0,0,5.0,64.0,2.0,1.0,,2.0
2019-20,8243553,15,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,True,,,,9.0,7.0,16.0,,2.0,4.0,,,2.0,1.0,,,3.0,3.0,,,1.0,,,,,3.0,,,32.0,1.0,,,,,,,,4.0,,6.8,,,,,3.0,2.0,,,1.0,,11.0,7.0,18.0,3,,33.0,1.0,,1.0,
2019-20,8243551,16,7,Aston_Villa,Home,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243551,16,7,Aston_Villa,Home,100574,85242,Conor Hourihane,conor-hourihane,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243551,16,7,Aston_Villa,Home,189061,114283,Jack Grealish,jack-grealish,M,False,,,3.0,28.0,7.0,35.0,,,8.0,,,1.0,,,3.0,7.0,13.0,,,2.0,,1.0,,,,3.0,,90.0,1.0,,,,,,,,17.0,,7.7,,,,,,6.0,2.0,,3.0,,35.0,7.0,40.0,2,3.0,70.0,4.0,6.0,4.0,2.0
2019-20,8243551,16,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,2.0,,3.0,21.0,11.0,30.0,,2.0,9.0,,,,,,1.0,5.0,7.0,,,3.0,,,,,,1.0,,90.0,,1.0,,,,,,,14.0,,6.8,,,1.0,,1.0,4.0,8.0,,3.0,,30.0,12.0,34.0,1,1.0,57.0,2.0,1.0,3.0,
2019-20,8243551,16,7,Aston_Villa,Home,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,True,,,,7.0,,7.0,,1.0,1.0,,,1.0,,,1.0,5.0,1.0,,,1.0,,,,,,,,31.0,,,,,,,,,7.0,,6.3,,,1.0,,,3.0,,,,,7.0,,7.0,2,,20.0,3.0,,,
2019-20,8243551,16,7,Aston_Villa,Home,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,False,,,2.0,13.0,6.0,19.0,,,4.0,,,,2.0,,1.0,6.0,1.0,,,2.0,,,,,2.0,,,59.0,,,,,,,,,4.0,,5.9,,,,,,1.0,,,2.0,,15.0,6.0,21.0,0,,27.0,,1.0,,
2019-20,8243551,16,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,1.0,11.0,11.0,22.0,1.0,1.0,7.0,,,1.0,2.0,,1.0,10.0,7.0,,,5.0,,,,,,,,90.0,,,,,,,,,14.0,,6.2,,,1.0,,1.0,2.0,,,2.0,,20.0,11.0,31.0,2,2.0,50.0,3.0,3.0,1.0,1.0
2019-20,8243567,17,7,Aston_Villa,Away,30243,47390,Neil Taylor,neil-taylor,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243567,17,7,Aston_Villa,Away,44326,40564,Henri Lansbury,henri-lansbury,M,False,,,5.0,6.0,13.0,19.0,2.0,,7.0,,,,2.0,,,5.0,,,,1.0,,,,,,,,66.0,,,,,,,,,9.0,,6.2,,,,,1.0,,,,7.0,,13.0,14.0,27.0,0,,31.0,1.0,,,
2019-20,8243567,17,7,Aston_Villa,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,1.0,14.0,7.0,21.0,3.0,2.0,4.0,,1.0,,,,2.0,5.0,5.0,,,1.0,,,,1.0,,1.0,,90.0,,,,,,1.0,,,12.0,,6.3,,,4.0,,,,,,3.0,,19.0,9.0,28.0,4,,47.0,2.0,3.0,,
2019-20,8243567,17,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,1.0,,5.0,24.0,10.0,33.0,3.0,3.0,8.0,,,,1.0,,1.0,6.0,8.0,,,1.0,,,,,1.0,3.0,,90.0,,,,,,,,,13.0,,6.8,,,,,1.0,,3.0,,8.0,,32.0,11.0,40.0,0,2.0,57.0,2.0,3.0,,2.0
2019-20,8243567,17,7,Aston_Villa,Away,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,True,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,6.5,,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2019-20,8243567,17,7,Aston_Villa,Away,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,False,,,,12.0,15.0,27.0,,1.0,10.0,,,,1.0,,,1.0,3.0,,,,,,,,2.0,,,90.0,,,,,,,,,7.0,,6.7,,,1.0,,4.0,,,,3.0,,15.0,19.0,34.0,1,2.0,46.0,,,,2.0
2019-20,8243567,17,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,True,,,2.0,6.0,7.0,13.0,,1.0,2.0,,,,,,2.0,2.0,3.0,,,,,,,,,,,24.0,,,,,,,,,3.0,,6.5,,,,,1.0,,,,2.0,,6.0,8.0,14.0,0,1.0,20.0,,1.0,,1.0
2019-20,8243577,18,7,Aston_Villa,Home,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243577,18,7,Aston_Villa,Home,100574,85242,Conor Hourihane,conor-hourihane,M,False,,,1.0,14.0,9.0,23.0,,2.0,2.0,,,,,,,,3.0,,,,,,,,,,,56.0,,,,,,,,,5.0,,6.5,,,1.0,,2.0,,1.0,,1.0,,18.0,10.0,27.0,1,,34.0,,1.0,,
2019-20,8243577,18,7,Aston_Villa,Home,189061,114283,Jack Grealish,jack-grealish,M,False,2.0,,2.0,34.0,8.0,40.0,,1.0,3.0,,,,,,3.0,7.0,9.0,,,1.0,,1.0,,,,7.0,,90.0,3.0,,,,,,,,18.0,,8.5,,,,,,7.0,4.0,,2.0,,42.0,9.0,47.0,3,,79.0,,4.0,4.0,
2019-20,8243577,18,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,1.0,1.0,2.0,3.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,8.0,,,,,,,,,3.0,,6.6,,,,,,,,,1.0,,1.0,3.0,4.0,0,,7.0,1.0,,,
2019-20,8243577,18,7,Aston_Villa,Home,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,True,2.0,,,4.0,2.0,4.0,,,1.0,,,2.0,,,,1.0,2.0,,,1.0,,,,,,1.0,,22.0,1.0,,,,,,,,7.0,,7.1,,,,,,,4.0,,,,8.0,2.0,6.0,3,1.0,18.0,2.0,1.0,,
2019-20,8243577,18,7,Aston_Villa,Home,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,True,,,1.0,23.0,19.0,42.0,1.0,1.0,8.0,,,,,,,1.0,5.0,1.0,,,,,,,5.0,1.0,,82.0,,1.0,,,,,,,11.0,,6.7,,,,,,1.0,1.0,,1.0,,27.0,24.0,50.0,0,,68.0,1.0,3.0,1.0,
2019-20,8243577,18,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,2.0,,3.0,18.0,16.0,32.0,2.0,,8.0,,,2.0,2.0,,2.0,9.0,6.0,,,3.0,,,,,,1.0,,90.0,,,,,,,,,15.0,,6.6,,,2.0,,,3.0,4.0,,5.0,,27.0,16.0,39.0,4,,62.0,4.0,3.0,3.0,
2019-20,8243586,19,7,Aston_Villa,Home,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,0,,1.0,,,,
2019-20,8243586,19,7,Aston_Villa,Home,100574,85242,Conor Hourihane,conor-hourihane,M,True,,,,8.0,6.0,14.0,,,6.0,,,,1.0,,,1.0,2.0,,,,,1.0,,,,1.0,,34.0,1.0,,,,,,,,3.0,,7.4,,,,,,,1.0,,2.0,,11.0,6.0,16.0,1,1.0,22.0,,1.0,,1.0
2019-20,8243586,19,7,Aston_Villa,Home,146518,89274,Jota Peleteiro,jota-peleteiro,M,True,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,12.0,,,,,,,,,2.0,,6.3,,,,,,,,,,,,,,0,,3.0,1.0,,,
2019-20,8243586,19,7,Aston_Villa,Home,189061,114283,Jack Grealish,jack-grealish,M,False,2.0,,,26.0,10.0,34.0,1.0,3.0,8.0,,,,,,1.0,2.0,13.0,,,,1.0,,,,,2.0,,90.0,1.0,,,,,,,,15.0,,8.0,,,1.0,,,4.0,9.0,,,,39.0,10.0,40.0,2,1.0,64.0,1.0,6.0,4.0,
2019-20,8243586,19,7,Aston_Villa,Home,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,1.0,,,13.0,4.0,16.0,2.0,1.0,6.0,,,2.0,3.0,,2.0,10.0,3.0,,,2.0,,,,,3.0,2.0,,84.0,,,,,,,,,13.0,,6.3,,,,,,1.0,1.0,,2.0,,16.0,7.0,22.0,2,2.0,41.0,4.0,,,2.0
2019-20,8243586,19,7,Aston_Villa,Home,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,False,,,,10.0,14.0,24.0,2.0,1.0,7.0,,,,,,,4.0,3.0,,,2.0,,,,,,2.0,,56.0,,,,,,,,,6.0,,6.8,,,,,1.0,1.0,,,1.0,,12.0,15.0,27.0,0,1.0,36.0,3.0,,1.0,
2019-20,8243586,19,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,1.0,12.0,15.0,27.0,2.0,,8.0,,,,3.0,1.0,,11.0,7.0,,,6.0,,,,,,,,90.0,,2.0,,,,,,,12.0,,7.3,,,2.0,,1.0,,,,4.0,,21.0,17.0,38.0,2,4.0,51.0,1.0,3.0,,4.0
2019-20,8243596,20,7,Aston_Villa,Away,44326,40564,Henri Lansbury,henri-lansbury,M,False,,,1.0,11.0,9.0,20.0,1.0,,3.0,,,,,,,2.0,4.0,,,1.0,,,,,,,,72.0,,,,,,,,,11.0,,6.7,,,1.0,,,,1.0,,1.0,,16.0,10.0,25.0,1,3.0,40.0,5.0,1.0,,2.0
2019-20,8243596,20,7,Aston_Villa,Away,100574,85242,Conor Hourihane,conor-hourihane,M,False,3.0,,2.0,37.0,20.0,54.0,1.0,1.0,4.0,1.0,,,1.0,,1.0,4.0,1.0,,,1.0,,,,,,3.0,,90.0,1.0,2.0,,,,,,,12.0,,7.2,,,,,3.0,,6.0,,4.0,,46.0,21.0,61.0,1,,78.0,1.0,,,
2019-20,8243596,20,7,Aston_Villa,Away,146518,89274,Jota Peleteiro,jota-peleteiro,M,False,,,,2.0,5.0,7.0,,,5.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,45.0,,,,,,,,,3.0,,6.4,,,,,,1.0,,,1.0,,3.0,6.0,9.0,1,,13.0,,,1.0,
2019-20,8243596,20,7,Aston_Villa,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,2.0,29.0,7.0,36.0,1.0,2.0,7.0,,,1.0,1.0,,1.0,8.0,10.0,1.0,,2.0,,,,,,3.0,,90.0,,1.0,,,,,,,17.0,,6.2,,,2.0,,1.0,6.0,4.0,,4.0,,38.0,8.0,42.0,3,,69.0,3.0,5.0,3.0,
2019-20,8243596,20,7,Aston_Villa,Away,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243596,20,7,Aston_Villa,Away,556904,184704,Marvelous Nakamba,marvelous-nakamba,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243596,20,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,7.0,35.0,19.0,53.0,1.0,1.0,8.0,,,1.0,,,,4.0,3.0,,,1.0,,,,,2.0,1.0,,90.0,,2.0,,1.0,,,,,9.0,,6.6,,,,,1.0,3.0,1.0,,9.0,,39.0,21.0,59.0,1,,77.0,1.0,1.0,1.0,
2019-20,8243603,21,7,Aston_Villa,Away,30243,47390,Neil Taylor,neil-taylor,M,False,,,2.0,8.0,8.0,16.0,1.0,3.0,3.0,,,,,,,1.0,4.0,,,,,,,,,,,90.0,,,,,,,,,16.0,,6.4,,,,,1.0,,,,4.0,,12.0,17.0,29.0,0,,44.0,,1.0,,
2019-20,8243603,21,7,Aston_Villa,Away,44326,40564,Henri Lansbury,henri-lansbury,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2019-20,8243603,21,7,Aston_Villa,Away,100574,85242,Conor Hourihane,conor-hourihane,M,True,,,,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,12.0,,,,,,,,,2.0,,6.3,,,,,,,,,2.0,,2.0,1.0,3.0,0,,3.0,,,,
2019-20,8243603,21,7,Aston_Villa,Away,189061,114283,Jack Grealish,jack-grealish,M,False,,,4.0,19.0,10.0,29.0,3.0,1.0,9.0,,,,,,1.0,6.0,8.0,,,1.0,,1.0,,,1.0,3.0,,90.0,1.0,,,,,,,,11.0,,8.5,,,,,,3.0,3.0,,5.0,,25.0,13.0,35.0,1,1.0,53.0,,4.0,2.0,
2019-20,8243603,21,7,Aston_Villa,Away,295361,148508,Mahmoud Trézéguet,mahmoud-trezeguet,M,False,1.0,,2.0,12.0,4.0,15.0,3.0,1.0,6.0,,,,,,,5.0,2.0,,,1.0,,,,,,2.0,,78.0,,,,,,,,,10.0,,6.7,,,,,1.0,1.0,3.0,,3.0,,15.0,4.0,16.0,0,1.0,31.0,4.0,,,1.0
