playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,fiftyFifty,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goalAssists,successfulFiftyFifty,goals,awayGoals,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,ownGoalScored,keyPassesAttemptAssists,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,headedGoals,timesTackled,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,interceptions,backwardPasses,substituteOff,foulAttemptedTackle,handballsConceded,expectedGoals,blockedShots,overruns,throughBalls,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,oboxBlocked,substituteOn,shotsOnTargetOutsideBox,throwInsToOppositionPlayer,oboxTarget,unsuccessfulCrossesAndCorners,shotsBlockedOutsideBox,shotsBlockedInBox,rightFootGoals,iboxBlocked,secondGoalAssists,lastPlayerTackle,unsuccessfulLayoffs,hitWoodwork,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,expectedGoalsFreekick,cornersTakenInclShortCorners,penaltiesTaken,penaltyGoals,foulWonPenalty,clearancesOffTheLine,penaltiesSaved,savesFromPenalty,crossesNotClaimed,setPiecesGoals,redCards2ndYellow,otherGoals
50175,Danny Welbeck,Forward,Brighton and Hove Albion,36,England,2022-23,1.6677,0.0,,14.0,,63.0,31.0,21.0,67.0,439.0,,,60.0,3.0,,1856.0,88.0,3.0,29.0,56.0,369.0,,4.0,23.3672,,20.0,28.0,107.0,,18.0,0.0,189.0,,81.0,37.0,31.0,,270.0,25.0,129.0,32.0,0.0,,416.0,12.0,171.0,7.0,24.0,,,107.0,3.0,757.0,1.0,,102.0,,0.0,4.0,10.0,101.0,,49.0,23.0,5.5928,49.0,3.0,16.0,6.0,1.0,,13.0,13.0,28.0,,119.0,,27.0,73.0,22.0,5.0,7.0,1.0,18.0,3.0,41.0,26.0,2.0,25.0,5.0,144.0,14.0,13.0,1.0,9.3697,13.0,1.0,6.0,23.0,,5.0,3.0,10.0,4.0,,4.0,,3.0,10.0,2.0,10.0,,,5.0,1.0,,1.0,1.0,,0.0702,,,,1.0,,,,,,,
450434,Deniz Undav,Forward,VfB Stuttgart,169,Germany,2022-23,1.1323,0.0,,7.0,,38.0,22.0,6.0,40.0,162.0,,,12.0,,,619.0,20.0,,7.0,15.0,118.0,,1.0,5.8721,,1.0,9.0,49.0,,4.0,1.0,57.0,,36.0,21.0,22.0,,83.0,9.0,45.0,5.0,0.0,,158.0,6.0,65.0,4.0,4.0,,,33.0,4.0,248.0,,,39.0,,2.0,2.0,9.0,37.0,,21.0,12.0,2.9621,19.0,,11.0,5.0,3.0,,5.0,5.0,7.0,,45.0,1.0,8.0,30.0,3.0,2.0,3.0,3.0,2.0,,10.0,7.0,1.0,15.0,,44.0,6.0,6.0,1.0,4.7287,8.0,,3.0,20.0,1.0,7.0,1.0,16.0,2.0,,2.0,1.0,1.0,7.0,2.0,7.0,,,,2.0,,,,,,,,,,,,,,,,
487117,Evan Ferguson,Forward,Brighton and Hove Albion,36,Ireland,2022-23,0.5469,0.0,,6.0,,38.0,19.0,10.0,42.0,222.0,,,24.0,,,951.0,34.0,2.0,13.0,25.0,178.0,,,9.2249,,6.0,12.0,59.0,,11.0,3.0,88.0,,38.0,25.0,19.0,,99.0,10.0,64.0,9.0,0.0,,201.0,10.0,100.0,3.0,8.0,,,38.0,2.0,386.0,,2.0,81.0,,1.0,4.0,14.0,54.0,,38.0,17.0,6.3194,28.0,2.0,13.0,6.0,3.0,,8.0,8.0,15.0,,42.0,,9.0,39.0,10.0,3.0,3.0,1.0,5.0,1.0,25.0,11.0,1.0,9.0,2.0,87.0,9.0,5.0,,5.3141,8.0,1.0,1.0,17.0,2.0,5.0,,9.0,3.0,,3.0,2.0,,8.0,4.0,8.0,,,4.0,3.0,,,,,,,,,,,,,,,,
219847,Kai Havertz,Forward,Arsenal,3,Germany,2022-23,2.7624,0.0,,34.0,,149.0,35.0,30.0,153.0,868.0,,,140.0,4.0,,2578.0,159.0,6.0,52.0,80.0,701.0,,,33.0411,1.0,39.0,31.0,191.0,,25.0,5.0,370.0,,174.0,81.0,35.0,,517.0,25.0,230.0,79.0,0.0,,836.0,20.0,323.0,16.0,21.0,,,235.0,14.0,1349.0,9.0,,201.0,,5.0,4.0,28.0,211.0,3.0,74.0,33.0,7.7038,62.0,1.0,25.0,7.0,2.0,3.0,24.0,24.0,61.0,,177.0,,37.0,150.0,28.0,5.0,18.0,4.0,39.0,3.0,75.0,29.0,,60.0,7.0,268.0,15.0,25.0,6.0,11.6698,9.0,2.0,2.0,35.0,11.0,28.0,3.0,5.0,2.0,,2.0,11.0,3.0,6.0,,6.0,,,3.0,1.0,,1.0,1.0,,0.0517,1.0,1.0,1.0,,,,,,,,
503301,Omari Hutchinson,Forward,Nottingham Forest,17,England,2022-23,0.0717,0.0,,,,2.0,1.0,,2.0,11.0,,,,,,22.0,,,1.0,,9.0,,,,,,,,,,0.0,1.0,,1.0,1.0,1.0,,7.0,,1.0,,0.0,,11.0,,6.0,,,,,7.0,,16.0,,,2.0,,0.0,,,1.0,,1.0,,,,,1.0,,,,,,,,3.0,,1.0,1.0,,,,,,,1.0,,,,1.0,3.0,,,,,,,,,2.0,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
209046,Callum Hudson-Odoi,Forward,Nottingham Forest,17,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54694,Pierre-Emerick Aubameyang,Forward,Marseille,144,Gabon,2022-23,0.1829,0.0,,1.0,,27.0,15.0,5.0,27.0,108.0,,,14.0,,,550.0,8.0,,7.0,5.0,79.0,,,10.9301,,4.0,8.0,36.0,,1.0,0.0,31.0,,19.0,11.0,15.0,,51.0,8.0,17.0,3.0,0.0,,98.0,3.0,46.0,,3.0,,,17.0,2.0,170.0,,,31.0,,1.0,,6.0,23.0,1.0,11.0,7.0,0.764,13.0,,5.0,1.0,1.0,1.0,4.0,4.0,11.0,,24.0,,4.0,12.0,2.0,0.0,1.0,,2.0,,6.0,6.0,,5.0,2.0,36.0,6.0,4.0,,1.4342,3.0,,,5.0,2.0,,,10.0,2.0,,2.0,2.0,,3.0,1.0,3.0,,,4.0,,,,,,,,,,,,,,,,,
428399,João Félix,Forward,Chelsea,8,Portugal,2022-23,0.9937,1.0,,14.0,,53.0,16.0,11.0,63.0,329.0,,,18.0,,,943.0,68.0,6.0,12.0,65.0,251.0,,1.0,10.6944,,1.0,15.0,93.0,,29.0,0.0,138.0,,99.0,23.0,16.0,,192.0,9.0,120.0,3.0,1.0,,308.0,12.0,145.0,7.0,22.0,,,58.0,15.0,555.0,5.0,1.0,77.0,,1.0,10.0,12.0,70.0,1.0,17.0,16.0,3.2707,28.0,,9.0,4.0,3.0,3.0,7.0,7.0,15.0,,52.0,,7.0,55.0,3.0,1.0,7.0,1.0,28.0,,36.0,12.0,,15.0,1.0,79.0,7.0,8.0,1.0,4.8255,18.0,5.0,5.0,18.0,5.0,7.0,9.0,5.0,5.0,,5.0,16.0,9.0,9.0,3.0,9.0,,,1.0,2.0,2.0,3.0,3.0,9.0,0.1878,12.0,,,,,,,,,,
103955,Raheem Sterling,Forward,Chelsea,8,England,2022-23,3.193,0.0,,18.0,,127.0,28.0,23.0,133.0,630.0,,,18.0,1.0,,1904.0,95.0,3.0,50.0,90.0,491.0,,,25.0102,,3.0,27.0,143.0,,32.0,1.0,231.0,,133.0,66.0,28.0,,400.0,24.0,213.0,5.0,0.0,,623.0,19.0,319.0,10.0,40.0,,,153.0,6.0,1025.0,7.0,1.0,107.0,,4.0,6.0,13.0,136.0,9.0,43.0,18.0,5.3211,29.0,3.0,24.0,6.0,2.0,10.0,10.0,10.0,13.0,,128.0,,31.0,123.0,17.0,4.0,8.0,,46.0,,96.0,11.0,,21.0,2.0,201.0,16.0,8.0,,6.1989,13.0,6.0,6.0,13.0,30.0,11.0,2.0,5.0,2.0,,2.0,36.0,2.0,11.0,6.0,11.0,,,3.0,3.0,1.0,,,6.0,,7.0,,,,,,,,,,
440323,Armando Broja,Forward,Burnley,90,Albania,2022-23,0.0645,0.0,,4.0,,19.0,12.0,2.0,20.0,53.0,,,30.0,,,287.0,27.0,,9.0,18.0,33.0,,,6.3554,,1.0,5.0,10.0,,6.0,0.0,64.0,,15.0,15.0,12.0,,23.0,5.0,34.0,9.0,0.0,,51.0,1.0,51.0,1.0,8.0,,,17.0,,129.0,,,10.0,,0.0,1.0,1.0,37.0,,5.0,5.0,2.449,6.0,,1.0,1.0,0.0,,4.0,4.0,21.0,,19.0,,1.0,16.0,9.0,1.0,3.0,,5.0,,14.0,1.0,1.0,2.0,1.0,11.0,2.0,,,0.8354,,2.0,,3.0,,3.0,,10.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,
520295,David Datro Fofana,Forward,Chelsea,8,Cote d’Ivoire,2022-23,0.0726,0.0,,3.0,,1.0,3.0,1.0,1.0,8.0,,,,,,68.0,11.0,1.0,1.0,11.0,6.0,,,1.8959,,,1.0,2.0,,3.0,0.0,19.0,,5.0,6.0,3.0,,7.0,,19.0,,0.0,,8.0,1.0,17.0,1.0,5.0,,,,1.0,43.0,,,,,0.0,,,8.0,,2.0,2.0,0.0274,3.0,,2.0,,,,1.0,1.0,,,9.0,,3.0,8.0,1.0,,2.0,,2.0,,5.0,1.0,,3.0,,1.0,1.0,1.0,,0.2399,,1.0,1.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
248857,Noni Madueke,Forward,Arsenal,3,England,2022-23,0.7025,0.0,,12.0,,45.0,12.0,7.0,46.0,260.0,,,7.0,,,646.0,62.0,1.0,20.0,60.0,211.0,,1.0,11.8629,,7.0,13.0,13.0,,15.0,0.0,115.0,,64.0,30.0,12.0,,145.0,12.0,108.0,2.0,0.0,,260.0,8.0,119.0,8.0,33.0,,,93.0,3.0,464.0,7.0,,71.0,,0.0,1.0,4.0,53.0,2.0,10.0,6.0,1.3734,10.0,,2.0,1.0,1.0,2.0,3.0,3.0,5.0,,67.0,,13.0,48.0,11.0,0.0,4.0,1.0,24.0,,37.0,4.0,2.0,4.0,4.0,90.0,7.0,1.0,,0.9197,2.0,2.0,,2.0,16.0,2.0,1.0,5.0,2.0,,2.0,17.0,1.0,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,
450535,Malcolm Ebiowei,Forward,Crystal Palace,31,England,2022-23,0.0075,0.0,,1.0,,2.0,3.0,,2.0,7.0,,,,,,31.0,4.0,,4.0,4.0,4.0,,,0.2368,,,1.0,,,1.0,0.0,8.0,,2.0,,3.0,,3.0,1.0,8.0,,0.0,,7.0,1.0,13.0,1.0,2.0,,,2.0,1.0,24.0,,,2.0,,0.0,,1.0,4.0,,,,,,,,,,,,,,,2.0,,,4.0,2.0,,,,3.0,,3.0,,,,,3.0,,,,,,,,,3.0,,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
80146,Jordan Ayew,Forward,Leicester City,13,Ghana,2022-23,2.5883,0.0,,66.0,,144.0,38.0,31.0,160.0,821.0,,,143.0,6.0,,2720.0,273.0,4.0,65.0,222.0,655.0,,4.0,38.5636,2.0,30.0,41.0,141.0,,90.0,2.0,586.0,,193.0,166.0,38.0,,434.0,37.0,443.0,51.0,0.0,,817.0,25.0,457.0,41.0,67.0,,,192.0,6.0,1550.0,5.0,9.0,237.0,,5.0,16.0,37.0,313.0,10.0,90.0,11.0,3.0057,22.0,3.0,39.0,4.0,3.0,10.0,4.0,4.0,92.0,,106.0,,28.0,221.0,31.0,1.0,25.0,,59.0,2.0,142.0,11.0,4.0,48.0,15.0,295.0,14.0,29.0,2.0,3.1559,10.0,9.0,5.0,27.0,33.0,4.0,,7.0,3.0,4.0,3.0,33.0,,10.0,2.0,10.0,,,2.0,1.0,,,,,,,,,,,,,,,,
82403,Wilfried Zaha,Forward,Galatasaray,208,Cote d’Ivoire,2022-23,2.9525,0.0,,31.0,,104.0,27.0,27.0,113.0,604.0,,,22.0,3.0,,2294.0,173.0,3.0,45.0,167.0,483.0,,1.0,28.2673,1.0,6.0,34.0,252.0,,77.0,2.0,385.0,,112.0,97.0,27.0,,349.0,31.0,363.0,6.0,0.0,,589.0,23.0,396.0,20.0,59.0,,,48.0,8.0,1232.0,5.0,5.0,148.0,,5.0,9.0,18.0,212.0,6.0,104.0,22.0,6.0082,40.0,2.0,37.0,7.0,2.0,6.0,11.0,11.0,16.0,,161.0,,24.0,196.0,20.0,5.0,11.0,2.0,63.0,,146.0,18.0,1.0,35.0,16.0,192.0,6.0,18.0,1.0,6.6683,26.0,7.0,3.0,20.0,33.0,14.0,6.0,,4.0,,4.0,33.0,6.0,20.0,5.0,20.0,2.0,,6.0,3.0,,,,,,,2.0,,1.0,,,,,,,
231747,Jean-Philippe Mateta,Forward,Crystal Palace,31,France,2022-23,0.1642,0.0,,7.0,,41.0,29.0,6.0,43.0,146.0,,,70.0,,,754.0,44.0,1.0,11.0,18.0,103.0,,1.0,11.472,,18.0,10.0,38.0,,8.0,1.0,127.0,,28.0,23.0,29.0,,69.0,9.0,57.0,26.0,0.0,,140.0,10.0,95.0,1.0,3.0,,,24.0,,293.0,,2.0,35.0,,3.0,2.0,10.0,83.0,1.0,26.0,7.0,2.1528,19.0,,9.0,2.0,0.0,1.0,4.0,4.0,44.0,,40.0,,5.0,39.0,2.0,2.0,6.0,1.0,5.0,,23.0,12.0,1.0,16.0,3.0,56.0,6.0,9.0,2.0,3.3535,8.0,,,4.0,2.0,8.0,1.0,23.0,1.0,,1.0,2.0,1.0,7.0,1.0,7.0,,,2.0,1.0,,,,,,,,,,,,,,,,
199670,Odsonne Édouard,Forward,Crystal Palace,31,France,2022-23,0.7949,0.0,,25.0,,107.0,35.0,20.0,111.0,406.0,,,118.0,,,1805.0,101.0,1.0,24.0,60.0,294.0,,3.0,22.7819,,22.0,25.0,107.0,,17.0,1.0,288.0,,96.0,55.0,35.0,,192.0,24.0,170.0,41.0,0.0,,386.0,11.0,257.0,13.0,18.0,,,82.0,1.0,751.0,,2.0,103.0,,3.0,4.0,17.0,187.0,,67.0,15.0,6.2562,26.0,2.0,26.0,5.0,2.0,,6.0,6.0,77.0,,104.0,,15.0,110.0,12.0,3.0,12.0,3.0,28.0,1.0,79.0,11.0,5.0,28.0,3.0,121.0,18.0,13.0,2.0,4.1815,13.0,1.0,1.0,27.0,4.0,13.0,,15.0,4.0,,4.0,4.0,,13.0,1.0,13.0,,,4.0,1.0,,,,,,,,,,,,,,,,
461382,John-Kymani Gordon,Forward,Colchester United,99,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450541,Luke Plange,Forward,Crystal Palace,31,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177815,Dominic Calvert-Lewin,Forward,Leeds United,2,England,2022-23,0.7607,0.0,,4.0,,83.0,17.0,15.0,84.0,215.0,,,138.0,1.0,,1172.0,98.0,4.0,13.0,32.0,126.0,,,19.7424,,18.0,22.0,57.0,,14.0,1.0,218.0,,62.0,28.0,17.0,,100.0,18.0,80.0,66.0,0.0,,214.0,7.0,154.0,2.0,14.0,,,50.0,5.0,414.0,,1.0,31.0,,3.0,1.0,16.0,120.0,,29.0,10.0,3.6382,25.0,1.0,15.0,2.0,1.0,,7.0,7.0,72.0,,65.0,,8.0,48.0,4.0,1.0,2.0,,10.0,,22.0,15.0,1.0,22.0,3.0,46.0,11.0,7.0,,5.9632,6.0,2.0,,13.0,6.0,19.0,1.0,2.0,1.0,,1.0,6.0,1.0,5.0,2.0,5.0,,,6.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,
172632,Demarai Gray,Forward,Birmingham City,41,Jamaica,2022-23,3.8472,0.0,,33.0,,98.0,33.0,27.0,123.0,658.0,,,58.0,1.0,,2511.0,139.0,4.0,58.0,126.0,510.0,,4.0,43.1412,1.0,15.0,39.0,172.0,,51.0,0.0,330.0,,121.0,98.0,33.0,,395.0,35.0,272.0,13.0,0.0,,604.0,35.0,461.0,24.0,42.0,,,127.0,25.0,1335.0,7.0,7.0,177.0,,3.0,25.0,25.0,191.0,10.0,74.0,24.0,6.7125,39.0,1.0,32.0,4.0,2.0,37.0,11.0,11.0,45.0,,111.0,,36.0,146.0,20.0,2.0,9.0,,43.0,,108.0,15.0,3.0,24.0,13.0,238.0,11.0,12.0,1.0,6.2184,20.0,8.0,2.0,14.0,52.0,13.0,8.0,6.0,9.0,,9.0,136.0,8.0,12.0,4.0,12.0,,,1.0,,14.0,8.0,8.0,59.0,0.3457,74.0,2.0,2.0,,,,,,,,
153133,Alex Iwobi,Forward,Fulham,54,Nigeria,2022-23,4.3298,0.0,,69.0,,226.0,38.0,38.0,295.0,1392.0,,,38.0,8.0,,3381.0,153.0,6.0,85.0,143.0,1024.0,,5.0,60.442,2.0,28.0,56.0,260.0,,15.0,0.0,320.0,,457.0,259.0,38.0,,739.0,50.0,282.0,10.0,0.0,,1380.0,20.0,548.0,37.0,59.0,,,433.0,73.0,2050.0,28.0,28.0,387.0,,2.0,69.0,73.0,167.0,20.0,66.0,15.0,3.143,30.0,7.0,31.0,2.0,1.0,29.0,5.0,5.0,28.0,,60.0,,57.0,139.0,39.0,1.0,32.0,,49.0,,90.0,15.0,2.0,19.0,25.0,242.0,4.0,7.0,4.0,2.4463,12.0,8.0,14.0,24.0,69.0,4.0,7.0,,8.0,3.0,8.0,75.0,7.0,5.0,2.0,5.0,,,1.0,1.0,9.0,,,6.0,,17.0,,,1.0,,,,,,,
115382,Neal Maupay,Forward,Everton,11,France,2022-23,0.2613,0.0,,11.0,,58.0,27.0,11.0,58.0,247.0,,,63.0,1.0,,1115.0,54.0,2.0,18.0,39.0,183.0,,2.0,22.3573,,,19.0,61.0,,21.0,1.0,145.0,,38.0,26.0,27.0,,119.0,17.0,82.0,15.0,0.0,,219.0,7.0,132.0,5.0,7.0,,,41.0,6.0,435.0,1.0,,70.0,,4.0,,18.0,91.0,,27.0,16.0,3.6177,25.0,,9.0,1.0,0.0,,11.0,11.0,48.0,,53.0,,7.0,43.0,8.0,1.0,6.0,,12.0,,28.0,9.0,,14.0,5.0,107.0,10.0,7.0,1.0,4.7808,7.0,3.0,,15.0,3.0,1.0,3.0,16.0,4.0,1.0,4.0,3.0,3.0,4.0,1.0,4.0,,,2.0,,,,,,,,,,,,,,,,,
461416,Thomas Cannon,Forward,Sheffield United,49,Ireland,2022-23,0.0041,0.0,,,,1.0,2.0,,1.0,5.0,,,2.0,,,23.0,3.0,,,3.0,4.0,,,0.9702,,,1.0,2.0,,2.0,0.0,5.0,,,,2.0,,2.0,1.0,3.0,,0.0,,4.0,,1.0,,1.0,,,,,11.0,,,2.0,,0.0,,,2.0,,,1.0,0.0238,1.0,,,,,,1.0,1.0,2.0,,3.0,,1.0,,,,,,,,,,,,,3.0,,,,0.0889,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218997,Ellis Simms,Forward,Coventry City,9,England,2022-23,0.419,0.0,,,,23.0,11.0,2.0,24.0,61.0,,,31.0,,,221.0,14.0,,,3.0,36.0,,,4.7789,,1.0,4.0,11.0,,1.0,0.0,36.0,,22.0,6.0,11.0,,31.0,4.0,5.0,11.0,0.0,,61.0,,32.0,,2.0,,,9.0,1.0,87.0,,1.0,7.0,,0.0,1.0,2.0,22.0,1.0,9.0,1.0,0.5513,4.0,,6.0,1.0,1.0,1.0,,,20.0,,11.0,,2.0,2.0,,0.0,,,,,2.0,3.0,,,,19.0,2.0,,,0.7702,4.0,,1.0,6.0,,1.0,1.0,9.0,,,,,1.0,3.0,1.0,3.0,,,2.0,,,,,,,,,,,,,,,,,
153682,Harry Wilson,Forward,Fulham,54,Wales,2022-23,1.0394,0.0,,21.0,,67.0,29.0,13.0,74.0,376.0,,,16.0,,,1097.0,69.0,2.0,31.0,65.0,280.0,,3.0,21.4009,2.0,12.0,15.0,48.0,,32.0,1.0,130.0,,86.0,54.0,29.0,,213.0,13.0,114.0,4.0,0.0,,368.0,9.0,150.0,13.0,12.0,,,111.0,22.0,603.0,5.0,4.0,92.0,,1.0,7.0,22.0,61.0,1.0,26.0,4.0,1.3734,12.0,3.0,11.0,2.0,1.0,3.0,,,12.0,,41.0,,9.0,49.0,15.0,1.0,8.0,2.0,14.0,,29.0,8.0,2.0,11.0,6.0,131.0,12.0,6.0,2.0,1.9844,6.0,4.0,1.0,6.0,14.0,2.0,2.0,16.0,2.0,,2.0,19.0,2.0,4.0,,4.0,,,3.0,1.0,2.0,1.0,1.0,3.0,0.0497,10.0,,,2.0,,,,,,,
128389,Aleksandar Mitrovic,Forward,Fulham,54,Serbia,2022-23,1.3256,0.0,,14.0,,178.0,24.0,23.0,193.0,489.0,,,207.0,3.0,,2011.0,180.0,2.0,41.0,80.0,273.0,,2.0,30.749,1.0,20.0,30.0,149.0,,40.0,2.0,405.0,,128.0,55.0,24.0,,195.0,28.0,198.0,100.0,0.0,,482.0,20.0,344.0,7.0,26.0,,,108.0,23.0,937.0,2.0,3.0,102.0,,7.0,15.0,41.0,225.0,1.0,54.0,35.0,13.6168,76.0,1.0,23.0,14.0,6.0,1.0,16.0,16.0,107.0,,154.0,,15.0,118.0,17.0,8.0,7.0,1.0,22.0,6.0,80.0,41.0,5.0,34.0,3.0,104.0,9.0,11.0,1.0,14.9765,17.0,2.0,4.0,18.0,3.0,14.0,4.0,1.0,5.0,1.0,5.0,3.0,4.0,13.0,7.0,13.0,,,7.0,1.0,,,,,,,8.0,4.0,2.0,,,,,,,
235674,Manor Solomon,Forward,Tottenham Hotspur,6,Israel,2022-23,0.6834,0.0,,21.0,,25.0,19.0,4.0,27.0,199.0,,,6.0,,,562.0,47.0,1.0,12.0,44.0,169.0,,1.0,12.7719,,2.0,11.0,74.0,,4.0,1.0,88.0,,44.0,46.0,19.0,,123.0,10.0,82.0,3.0,0.0,,198.0,1.0,73.0,12.0,19.0,,,13.0,3.0,331.0,2.0,2.0,50.0,,0.0,2.0,12.0,41.0,1.0,14.0,7.0,2.2148,9.0,,6.0,4.0,2.0,1.0,,,3.0,,11.0,,6.0,38.0,8.0,2.0,9.0,1.0,15.0,1.0,26.0,2.0,,5.0,5.0,68.0,3.0,,,1.269,2.0,2.0,1.0,4.0,3.0,2.0,2.0,15.0,3.0,1.0,3.0,3.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,
96994,Bobby De Cordova-Reid,Forward,Leicester City,13,Jamaica,2022-23,1.5515,0.0,,41.0,,175.0,36.0,29.0,216.0,782.0,,,53.0,2.0,,2480.0,95.0,4.0,57.0,83.0,545.0,,3.0,44.4752,5.0,26.0,40.0,95.0,,22.0,1.0,250.0,,260.0,134.0,36.0,,364.0,36.0,197.0,12.0,0.0,,776.0,14.0,387.0,24.0,20.0,,,254.0,21.0,1270.0,56.0,19.0,216.0,,8.0,41.0,56.0,155.0,14.0,61.0,10.0,2.2836,22.0,1.0,34.0,4.0,2.0,14.0,4.0,4.0,41.0,1.0,83.0,,18.0,114.0,22.0,2.0,17.0,,26.0,3.0,58.0,12.0,3.0,34.0,20.0,173.0,18.0,18.0,1.0,3.8432,9.0,4.0,1.0,9.0,39.0,11.0,,7.0,2.0,12.0,2.0,39.0,,9.0,1.0,9.0,,,1.0,2.0,,,,,,,,,2.0,,,,,,,
244042,Rodrigo Muniz,Forward,Fulham,54,Brazil,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47431,Willian,Forward,Fulham,54,Brazil,2022-23,3.0524,0.0,,13.0,,125.0,27.0,25.0,150.0,846.0,,,33.0,2.0,,2142.0,86.0,3.0,33.0,77.0,643.0,,3.0,29.3981,1.0,8.0,22.0,278.0,,24.0,2.0,186.0,,202.0,105.0,27.0,,508.0,19.0,153.0,9.0,0.0,,826.0,15.0,292.0,8.0,41.0,,,95.0,53.0,1196.0,2.0,8.0,202.0,,2.0,25.0,28.0,100.0,1.0,34.0,18.0,5.0836,28.0,5.0,15.0,5.0,1.0,14.0,7.0,7.0,24.0,,79.0,,46.0,76.0,13.0,4.0,5.0,2.0,21.0,,46.0,10.0,,11.0,9.0,271.0,19.0,5.0,1.0,3.3823,13.0,4.0,4.0,12.0,33.0,4.0,4.0,2.0,6.0,1.0,6.0,46.0,4.0,9.0,3.0,9.0,,,,2.0,13.0,3.0,3.0,11.0,0.1279,32.0,,,,,,,,1.0,,
245824,Carlos Vinícius,Forward,Fulham,54,Brazil,2022-23,0.7946,0.0,,5.0,,60.0,28.0,11.0,63.0,181.0,,,91.0,,,1101.0,53.0,2.0,19.0,26.0,118.0,,4.0,26.773,,9.0,20.0,22.0,,15.0,2.0,168.0,,52.0,22.0,28.0,,82.0,18.0,77.0,27.0,0.0,,174.0,9.0,149.0,2.0,6.0,,,53.0,,370.0,,1.0,37.0,,3.0,3.0,11.0,115.0,1.0,35.0,12.0,4.4142,17.0,2.0,14.0,5.0,2.0,1.0,7.0,7.0,64.0,,61.0,,6.0,51.0,7.0,3.0,3.0,2.0,7.0,1.0,30.0,5.0,,21.0,,54.0,4.0,3.0,2.0,3.3387,4.0,1.0,3.0,10.0,6.0,6.0,,17.0,,,,6.0,,4.0,2.0,4.0,,,3.0,,,,,,,,,,,,,,,,,
247664,Terry Ablade,Forward,Fulham U21,12971,Finland,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
