season,matchId,gameweek,team_id,team,venue,playerId,playerName,slug,position,substitute,goalAssist,goals,minutesPlayed,ownGoals,penaltyMiss,totalShots
2010-11,1380001,24,39,Wolverhampton_Wanderers,Home,9216,Steven Fletcher,steven-fletcher,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380001,24,39,Wolverhampton_Wanderers,Home,10481,Kevin Doyle,kevin-doyle,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380001,24,39,Wolverhampton_Wanderers,Home,19633,Sam Vokes,sam-vokes,F,True,,,,,,
2010-11,1380002,25,3,Arsenal,Home,1,Robin van Persie,robin-van-persie,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1380002,25,3,Arsenal,Home,3233,Marouane Chamakh,marouane-chamakh,F,True,,,,,,
2010-11,1380002,25,3,Arsenal,Home,14049,Nicklas Bendtner,nicklas-bendtner,F,True,0.0,0.0,21.0,0.0,,0.0
2010-11,1380002,25,11,Everton,Away,14731,Victor Anichebe,victor-anichebe,F,True,0.0,0.0,11.0,0.0,,0.0
2010-11,1380002,25,11,Everton,Away,15010,Jermaine Beckford,jermaine-beckford,F,True,,,,,,
2010-11,1380002,25,11,Everton,Away,21764,Marouane Fellaini,marouane-fellaini,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380002,25,11,Everton,Away,37793,Jose Baxter,jose-baxter,F,True,,,,,,
2010-11,1380002,25,11,Everton,Away,51417,Magaye Gueye,magaye-gueye,F,True,,,,,,
2010-11,1380002,25,11,Everton,Away,1422711,Louis Saha,louis-saha,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380003,25,41,Birmingham_City,Home,920,Kevin Phillips,kevin-phillips,F,True,0.0,0.0,20.0,0.0,,0.0
2010-11,1380003,25,41,Birmingham_City,Home,11203,Nikola Žigić,nikola-zigic,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380003,25,43,Manchester_City,Away,11384,Carlos Tévez,carlos-tevez,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380003,25,43,Manchester_City,Away,14990,Edin Džeko,edin-dzeko,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380003,25,41,Birmingham_City,Home,16303,Cameron Jerome,cameron-jerome,F,False,0.0,0.0,70.0,0.0,,0.0
2010-11,1380003,25,43,Manchester_City,Away,17878,Jô,jo,F,True,,,,,,
2010-11,1380003,25,43,Manchester_City,Away,37191,John Guidetti,john-guidetti,F,True,,,,,,
2010-11,1380004,25,21,West_Ham_United,Away,671,Luís Boa Morte,luis-boa-morte,F,True,0.0,0.0,7.0,0.0,,0.0
2010-11,1380004,25,21,West_Ham_United,Away,943,Robbie Keane,robbie-keane,F,False,0.0,1.0,83.0,0.0,,0.0
2010-11,1380004,25,92,Blackpool,Home,1166,James Beattie,james-beattie,F,True,0.0,0.0,29.0,0.0,,0.0
2010-11,1380004,25,21,West_Ham_United,Away,3531,Frederic Piquionne,frederic-piquionne,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380004,25,21,West_Ham_United,Away,9644,Carlton Cole,carlton-cole,F,True,,,,,,
2010-11,1380004,25,92,Blackpool,Home,9745,Marlon Harewood,marlon-harewood,F,True,0.0,0.0,30.0,0.0,,0.0
2010-11,1380004,25,92,Blackpool,Home,9972,Luke Varney,luke-varney,F,False,0.0,0.0,61.0,0.0,,0.0
2010-11,1380004,25,21,West_Ham_United,Away,12622,Victor Obinna,victor-obinna,F,False,1.0,2.0,83.0,0.0,,0.0
2010-11,1380004,25,92,Blackpool,Home,14739,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380004,25,92,Blackpool,Home,20172,Gary Taylor-Fletcher,gary-taylor-fletcher,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380004,25,92,Blackpool,Home,26983,Elliot Grandin,elliot-grandin,F,True,,,,,,
2010-11,1380004,25,21,West_Ham_United,Away,28253,Demba Ba,demba-ba,F,True,,,,,,
2010-11,1380004,25,21,West_Ham_United,Away,35387,Freddie Sears,freddie-sears,F,True,,,,,,
2010-11,1380005,25,30,Bolton_Wanderers,Home,495,Ivan Klasnić,ivan-klasnic,F,True,,,,,,
2010-11,1380005,25,30,Bolton_Wanderers,Home,1244,Kevin Davies,kevin-davies,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380005,25,30,Bolton_Wanderers,Home,2841,Martin Petrov,martin-petrov,F,True,,,,,,
2010-11,1380005,25,39,Wolverhampton_Wanderers,Away,9216,Steven Fletcher,steven-fletcher,F,True,,,,,,
2010-11,1380005,25,39,Wolverhampton_Wanderers,Away,9684,Sylvan Ebanks-Blake,sylvan-ebanks-blake,F,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1380005,25,39,Wolverhampton_Wanderers,Away,10481,Kevin Doyle,kevin-doyle,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380005,25,30,Bolton_Wanderers,Home,20963,Daniel Sturridge,daniel-sturridge,F,True,0.0,1.0,23.0,0.0,,0.0
2010-11,1380005,25,30,Bolton_Wanderers,Home,1422568,Johan Elmander,johan-elmander,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380006,25,7,Aston_Villa,Away,5,Robert Pires,robert-pires,F,True,,,,,,
2010-11,1380006,25,1,Manchester_United,Home,278,Dimitar Berbatov,dimitar-berbatov,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380006,25,7,Aston_Villa,Away,579,Emile Heskey,emile-heskey,F,True,0.0,0.0,20.0,0.0,,0.0
2010-11,1380006,25,1,Manchester_United,Home,751,Wayne Rooney,wayne-rooney,F,False,1.0,2.0,90.0,0.0,,0.0
2010-11,1380006,25,7,Aston_Villa,Away,9663,Darren Bent,darren-bent,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380006,25,7,Aston_Villa,Away,13167,Gabriel Agbonlahor,gabriel-agbonlahor,F,True,0.0,0.0,15.0,0.0,,0.0
2010-11,1380006,25,1,Manchester_United,Home,34312,Javier Hernández,javier-hernandez,F,True,,,,,,
2010-11,1380006,25,7,Aston_Villa,Away,39276,Nathan Delfouneso,nathan-delfouneso,F,True,,,,,,
2010-11,1380006,25,1,Manchester_United,Home,1421986,Michael Owen,michael-owen,F,True,,,,,,
2010-11,1380007,25,8,Chelsea,Away,1222,Didier Drogba,didier-drogba,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380007,25,8,Chelsea,Away,3304,Florent Malouda,florent-malouda,F,True,1.0,0.0,9.0,0.0,,0.0
2010-11,1380007,25,8,Chelsea,Away,5516,Nicolas Anelka,nicolas-anelka,F,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1380007,25,56,Sunderland,Home,17936,Asamoah Gyan,asamoah-gyan,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380008,25,35,West_Bromwich_Albion,Home,3596,Peter Odemwingie,peter-odemwingie,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380008,25,35,West_Bromwich_Albion,Home,9993,Marc-Antoine Fortune,marc-antoine-fortune,F,True,0.0,1.0,24.0,0.0,,0.0
2010-11,1380008,25,35,West_Bromwich_Albion,Home,13158,Simon Cox,simon-cox,F,False,0.0,0.0,66.0,0.0,,0.0
2010-11,1380008,25,111,Wigan_Athletic,Away,15668,Hugo Rodallega,hugo-rodallega,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380008,25,111,Wigan_Athletic,Away,18294,Franco Di Santo,franco-di-santo,F,False,0.0,0.0,76.0,0.0,,0.0
2010-11,1380008,25,35,West_Bromwich_Albion,Home,25991,Carlos Vela,carlos-vela,F,False,0.0,0.0,58.0,0.0,,0.0
2010-11,1380008,25,111,Wigan_Athletic,Away,31585,Victor Moses,victor-moses,F,True,0.0,0.0,14.0,0.0,,0.0
2010-11,1380009,25,6,Tottenham_Hotspur,Away,917,Peter Crouch,peter-crouch,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380009,25,6,Tottenham_Hotspur,Away,946,Jermain Defoe,jermain-defoe,F,False,0.0,0.0,76.0,0.0,,0.0
2010-11,1380009,25,5,Blackburn_Rovers,Home,1038,Benjani Mwaruwari,benjani-mwaruwari,F,True,0.0,0.0,9.0,0.0,,0.0
2010-11,1380009,25,5,Blackburn_Rovers,Home,9767,Jason Roberts,jason-roberts,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380009,25,6,Tottenham_Hotspur,Away,10936,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,,,,,,
2010-11,1380009,25,5,Blackburn_Rovers,Home,22481,Mame Biram Diouf,mame-biram-diouf,F,False,0.0,0.0,81.0,0.0,,0.0
2010-11,1380009,25,5,Blackburn_Rovers,Home,31273,Nikola Kalinić,nikola-kalinic,F,True,,,,,,
2010-11,1380009,25,5,Blackburn_Rovers,Home,33478,Junior Hoilett,junior-hoilett,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380010,25,54,Fulham,Home,637,Andy Johnson,andy-johnson,F,False,0.0,0.0,71.0,0.0,,0.0
2010-11,1380010,25,4,Newcastle_United,Away,794,Shola Ameobi,shola-ameobi,F,False,0.0,0.0,13.0,0.0,,0.0
2010-11,1380010,25,54,Fulham,Home,870,Diomansy Kamara,diomansy-kamara,F,True,,,,,,
2010-11,1380010,25,4,Newcastle_United,Away,915,Leon Best,leon-best,F,False,0.0,0.0,72.0,0.0,,0.0
2010-11,1380010,25,4,Newcastle_United,Away,16179,Peter Løvenkrands,peter-lovenkrands,F,True,0.0,0.0,18.0,0.0,,0.0
2010-11,1380010,25,4,Newcastle_United,Away,41541,Nile Ranger,nile-ranger,F,True,0.0,0.0,77.0,0.0,,0.0
2010-11,1380011,25,14,Liverpool,Home,3401,Maxi Rodríguez,maxi-rodriguez,F,True,,,,,,
2010-11,1380011,25,110,Stoke_City,Away,9415,John Carew,john-carew,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380011,25,110,Stoke_City,Away,10493,Kenwyne Jones,kenwyne-jones,F,True,,,,,,
2010-11,1380011,25,14,Liverpool,Home,16582,David N'Gog,david-ngog,F,True,,,,,,
2010-11,1380011,25,14,Liverpool,Home,16943,Luis Suárez,luis-suarez,F,True,0.0,1.0,27.0,0.0,,0.0
2010-11,1380011,25,110,Stoke_City,Away,18169,Ricardo Fuller,ricardo-fuller,F,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1380011,25,110,Stoke_City,Away,19524,Jonathan Walters,jonathan-walters,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380012,26,7,Aston_Villa,Home,5,Robert Pires,robert-pires,F,True,,,,,,
2010-11,1380012,26,7,Aston_Villa,Home,579,Emile Heskey,emile-heskey,F,True,0.0,0.0,4.0,0.0,,0.0
2010-11,1380012,26,54,Fulham,Away,637,Andy Johnson,andy-johnson,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380012,26,54,Fulham,Away,1223,Eiður Smári Gudjohnsen,eidur-smari-gudjohnsen,F,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1380012,26,7,Aston_Villa,Home,9663,Darren Bent,darren-bent,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380012,26,7,Aston_Villa,Home,13167,Gabriel Agbonlahor,gabriel-agbonlahor,F,False,0.0,0.0,86.0,0.0,,0.0
2010-11,1380012,26,7,Aston_Villa,Home,39276,Nathan Delfouneso,nathan-delfouneso,F,True,,,,,,
2010-11,1380013,26,8,Chelsea,Home,1222,Didier Drogba,didier-drogba,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380013,26,8,Chelsea,Home,2436,Fernando Torres,fernando-torres,F,False,0.0,0.0,66.0,0.0,,0.0
2010-11,1380013,26,8,Chelsea,Home,3304,Florent Malouda,florent-malouda,F,True,0.0,0.0,19.0,0.0,,0.0
2010-11,1380013,26,14,Liverpool,Away,3401,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,75.0,0.0,,0.0
2010-11,1380013,26,8,Chelsea,Home,5516,Nicolas Anelka,nicolas-anelka,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380013,26,14,Liverpool,Away,13329,Milan Jovanović,milan-jovanovic,F,True,,,,,,
2010-11,1380013,26,14,Liverpool,Away,16582,David N'Gog,david-ngog,F,True,,,,,,
2010-11,1380013,26,14,Liverpool,Away,16943,Luis Suárez,luis-suarez,F,True,,,,,,
2010-11,1380014,26,11,Everton,Home,1158,Tim Cahill,tim-cahill,F,True,0.0,0.0,20.0,0.0,,0.0
2010-11,1380014,26,92,Blackpool,Away,1166,James Beattie,james-beattie,F,False,1.0,0.0,80.0,0.0,,0.0
2010-11,1380014,26,92,Blackpool,Away,9745,Marlon Harewood,marlon-harewood,F,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1380014,26,92,Blackpool,Away,9972,Luke Varney,luke-varney,F,True,,,,,,
2010-11,1380014,26,11,Everton,Home,14731,Victor Anichebe,victor-anichebe,F,True,,,,,,
2010-11,1380014,26,92,Blackpool,Away,14739,D.J. Campbell,dj-campbell,F,False,0.0,0.0,74.0,0.0,,0.0
2010-11,1380014,26,11,Everton,Home,15010,Jermaine Beckford,jermaine-beckford,F,True,1.0,1.0,20.0,0.0,,0.0
2010-11,1380014,26,11,Everton,Home,21764,Marouane Fellaini,marouane-fellaini,F,False,1.0,0.0,90.0,0.0,,0.0
2010-11,1380014,26,92,Blackpool,Away,26983,Elliot Grandin,elliot-grandin,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380014,26,92,Blackpool,Away,36466,Matt Phillips,matt-phillips,F,True,,,,,,
2010-11,1380014,26,11,Everton,Home,1422711,Louis Saha,louis-saha,F,False,0.0,4.0,86.0,0.0,,0.0
2010-11,1380015,26,35,West_Bromwich_Albion,Away,3596,Peter Odemwingie,peter-odemwingie,F,False,0.0,0.0,87.0,0.0,,0.0
2010-11,1380015,26,43,Manchester_City,Home,9643,Shaun Wright-Phillips,shaun-wright-phillips,F,True,0.0,0.0,4.0,0.0,,0.0
2010-11,1380015,26,35,West_Bromwich_Albion,Away,9993,Marc-Antoine Fortune,marc-antoine-fortune,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380015,26,43,Manchester_City,Home,11384,Carlos Tévez,carlos-tevez,F,False,0.0,3.0,86.0,0.0,,0.0
2010-11,1380015,26,35,West_Bromwich_Albion,Away,13158,Simon Cox,simon-cox,F,True,,,,,,
2010-11,1380015,26,43,Manchester_City,Home,14990,Edin Džeko,edin-dzeko,F,True,0.0,0.0,27.0,0.0,,0.0
2010-11,1380015,26,43,Manchester_City,Home,17878,Jô,jo,F,True,,,,,,
2010-11,1380015,26,35,West_Bromwich_Albion,Away,25991,Carlos Vela,carlos-vela,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1380016,26,3,Arsenal,Away,1,Robin van Persie,robin-van-persie,F,False,0.0,2.0,90.0,0.0,,0.0
2010-11,1380016,26,4,Newcastle_United,Home,915,Leon Best,leon-best,F,False,0.0,1.0,89.0,0.0,,0.0
2010-11,1380016,26,3,Arsenal,Away,3233,Marouane Chamakh,marouane-chamakh,F,True,,,,,,
2010-11,1380016,26,3,Arsenal,Away,14049,Nicklas Bendtner,nicklas-bendtner,F,True,,,,,,
2010-11,1380016,26,4,Newcastle_United,Home,16179,Peter Løvenkrands,peter-lovenkrands,F,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1380016,26,4,Newcastle_United,Home,41541,Nile Ranger,nile-ranger,F,True,0.0,0.0,17.0,0.0,,0.0
2010-11,1380017,26,56,Sunderland,Away,829,Boudewijn Zenden,boudewijn-zenden,F,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1380017,26,110,Stoke_City,Home,9415,John Carew,john-carew,F,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1380017,26,110,Stoke_City,Home,10493,Kenwyne Jones,kenwyne-jones,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380017,26,56,Sunderland,Away,17936,Asamoah Gyan,asamoah-gyan,F,False,1.0,1.0,90.0,0.0,,0.0
2010-11,1380017,26,110,Stoke_City,Home,19524,Jonathan Walters,jonathan-walters,F,True,0.0,0.0,24.0,0.0,,0.0
2010-11,1380018,26,30,Bolton_Wanderers,Away,495,Ivan Klasnić,ivan-klasnic,F,True,,,,,,
2010-11,1380018,26,6,Tottenham_Hotspur,Home,917,Peter Crouch,peter-crouch,F,False,0.0,0.0,73.0,0.0,,0.0
2010-11,1380018,26,6,Tottenham_Hotspur,Home,946,Jermain Defoe,jermain-defoe,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380018,26,30,Bolton_Wanderers,Away,1244,Kevin Davies,kevin-davies,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380018,26,30,Bolton_Wanderers,Away,2841,Martin Petrov,martin-petrov,F,True,0.0,0.0,13.0,0.0,,0.0
2010-11,1380018,26,6,Tottenham_Hotspur,Home,10936,Roman Pavlyuchenko,roman-pavlyuchenko,F,True,1.0,0.0,17.0,0.0,,0.0
2010-11,1380018,26,30,Bolton_Wanderers,Away,20963,Daniel Sturridge,daniel-sturridge,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380018,26,30,Bolton_Wanderers,Away,1422568,Johan Elmander,johan-elmander,F,False,0.0,0.0,68.0,0.0,,0.0
2010-11,1380019,26,41,Birmingham_City,Away,920,Kevin Phillips,kevin-phillips,F,True,,,,,,
2010-11,1380019,26,21,West_Ham_United,Home,943,Robbie Keane,robbie-keane,F,False,0.0,0.0,75.0,0.0,,0.0
2010-11,1380019,26,21,West_Ham_United,Home,3531,Frederic Piquionne,frederic-piquionne,F,False,0.0,0.0,59.0,0.0,,0.0
2010-11,1380019,26,21,West_Ham_United,Home,9644,Carlton Cole,carlton-cole,F,True,0.0,0.0,31.0,0.0,,0.0
2010-11,1380019,26,41,Birmingham_City,Away,11203,Nikola Žigić,nikola-zigic,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380019,26,21,West_Ham_United,Home,12622,Victor Obinna,victor-obinna,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380019,26,41,Birmingham_City,Away,16303,Cameron Jerome,cameron-jerome,F,False,0.0,0.0,57.0,0.0,,0.0
2010-11,1380019,26,21,West_Ham_United,Home,28253,Demba Ba,demba-ba,F,True,0.0,0.0,15.0,0.0,,0.0
2010-11,1380019,26,21,West_Ham_United,Home,35387,Freddie Sears,freddie-sears,F,True,,,,,,
2010-11,1380020,26,5,Blackburn_Rovers,Away,1038,Benjani Mwaruwari,benjani-mwaruwari,F,False,0.0,0.0,60.0,0.0,,0.0
2010-11,1380020,26,5,Blackburn_Rovers,Away,9767,Jason Roberts,jason-roberts,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380020,26,111,Wigan_Athletic,Home,15668,Hugo Rodallega,hugo-rodallega,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380020,26,111,Wigan_Athletic,Home,18294,Franco Di Santo,franco-di-santo,F,True,0.0,0.0,2.0,0.0,,0.0
2010-11,1380020,26,5,Blackburn_Rovers,Away,22481,Mame Biram Diouf,mame-biram-diouf,F,True,0.0,0.0,30.0,0.0,,0.0
2010-11,1380020,26,111,Wigan_Athletic,Home,31585,Victor Moses,victor-moses,F,False,1.0,0.0,67.0,0.0,,0.0
2010-11,1380020,26,5,Blackburn_Rovers,Away,33478,Junior Hoilett,junior-hoilett,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380021,26,1,Manchester_United,Away,278,Dimitar Berbatov,dimitar-berbatov,F,False,0.0,0.0,65.0,0.0,,0.0
2010-11,1380021,26,1,Manchester_United,Away,751,Wayne Rooney,wayne-rooney,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380021,26,39,Wolverhampton_Wanderers,Home,9216,Steven Fletcher,steven-fletcher,F,True,,,,,,
2010-11,1380021,26,39,Wolverhampton_Wanderers,Home,9684,Sylvan Ebanks-Blake,sylvan-ebanks-blake,F,True,0.0,0.0,2.0,0.0,,0.0
2010-11,1380021,26,39,Wolverhampton_Wanderers,Home,10481,Kevin Doyle,kevin-doyle,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380021,26,1,Manchester_United,Away,34312,Javier Hernández,javier-hernandez,F,True,0.0,0.0,25.0,0.0,,0.0
2010-11,1380021,26,1,Manchester_United,Away,1421986,Michael Owen,michael-owen,F,True,,,,,,
2010-11,1380022,27,3,Arsenal,Home,1,Robin van Persie,robin-van-persie,F,False,0.0,2.0,71.0,0.0,,0.0
2010-11,1380022,27,3,Arsenal,Home,3233,Marouane Chamakh,marouane-chamakh,F,True,0.0,0.0,19.0,0.0,,0.0
2010-11,1380022,27,39,Wolverhampton_Wanderers,Away,9216,Steven Fletcher,steven-fletcher,F,True,0.0,0.0,10.0,0.0,,0.0
2010-11,1380022,27,39,Wolverhampton_Wanderers,Away,9684,Sylvan Ebanks-Blake,sylvan-ebanks-blake,F,True,0.0,0.0,27.0,0.0,,0.0
2010-11,1380022,27,39,Wolverhampton_Wanderers,Away,10481,Kevin Doyle,kevin-doyle,F,False,0.0,0.0,80.0,0.0,,0.0
2010-11,1380022,27,3,Arsenal,Home,14049,Nicklas Bendtner,nicklas-bendtner,F,True,0.0,0.0,19.0,0.0,,0.0
2010-11,1380023,27,41,Birmingham_City,Home,920,Kevin Phillips,kevin-phillips,F,True,,,,,,
2010-11,1380023,27,41,Birmingham_City,Home,2065,Obafemi Martins,obafemi-martins,F,False,0.0,0.0,75.0,0.0,,0.0
2010-11,1380023,27,110,Stoke_City,Away,9415,John Carew,john-carew,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380023,27,110,Stoke_City,Away,10493,Kenwyne Jones,kenwyne-jones,F,False,0.0,0.0,81.0,0.0,,0.0
2010-11,1380023,27,41,Birmingham_City,Home,11203,Nikola Žigić,nikola-zigic,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380023,27,41,Birmingham_City,Home,16303,Cameron Jerome,cameron-jerome,F,True,0.0,0.0,15.0,0.0,,0.0
2010-11,1380023,27,110,Stoke_City,Away,18169,Ricardo Fuller,ricardo-fuller,F,True,0.0,0.0,9.0,0.0,,0.0
2010-11,1380023,27,110,Stoke_City,Away,19524,Jonathan Walters,jonathan-walters,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380024,27,5,Blackburn_Rovers,Home,335,Roque Santa Cruz,roque-santa-cruz,F,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1380024,27,4,Newcastle_United,Away,915,Leon Best,leon-best,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380024,27,5,Blackburn_Rovers,Home,1038,Benjani Mwaruwari,benjani-mwaruwari,F,True,,,,,,
2010-11,1380024,27,4,Newcastle_United,Away,9638,Shefki Kuqi,shefki-kuqi,F,True,0.0,0.0,1.0,0.0,,0.0
2010-11,1380024,27,5,Blackburn_Rovers,Home,9767,Jason Roberts,jason-roberts,F,True,0.0,0.0,44.0,0.0,,0.0
2010-11,1380024,27,4,Newcastle_United,Away,16179,Peter Løvenkrands,peter-lovenkrands,F,False,0.0,0.0,77.0,0.0,,0.0
2010-11,1380024,27,5,Blackburn_Rovers,Home,31273,Nikola Kalinić,nikola-kalinic,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380024,27,5,Blackburn_Rovers,Home,33478,Junior Hoilett,junior-hoilett,F,False,0.0,0.0,46.0,0.0,,0.0
2010-11,1380024,27,4,Newcastle_United,Away,41541,Nile Ranger,nile-ranger,F,True,0.0,0.0,13.0,0.0,,0.0
2010-11,1380025,27,7,Aston_Villa,Away,5,Robert Pires,robert-pires,F,True,,,,,,
2010-11,1380025,27,7,Aston_Villa,Away,579,Emile Heskey,emile-heskey,F,True,0.0,0.0,33.0,0.0,,0.0
2010-11,1380025,27,92,Blackpool,Home,1166,James Beattie,james-beattie,F,True,,,,,,
2010-11,1380025,27,7,Aston_Villa,Away,9663,Darren Bent,darren-bent,F,False,1.0,0.0,57.0,0.0,,0.0
2010-11,1380025,27,92,Blackpool,Home,9745,Marlon Harewood,marlon-harewood,F,False,0.0,0.0,67.0,0.0,,0.0
2010-11,1380025,27,92,Blackpool,Home,9972,Luke Varney,luke-varney,F,False,0.0,0.0,72.0,0.0,,0.0
2010-11,1380025,27,7,Aston_Villa,Away,13167,Gabriel Agbonlahor,gabriel-agbonlahor,F,False,0.0,1.0,73.0,0.0,,0.0
2010-11,1380025,27,92,Blackpool,Home,14739,D.J. Campbell,dj-campbell,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380025,27,92,Blackpool,Home,26983,Elliot Grandin,elliot-grandin,F,False,0.0,1.0,39.0,0.0,,0.0
2010-11,1380025,27,92,Blackpool,Home,36466,Matt Phillips,matt-phillips,F,True,0.0,0.0,23.0,0.0,,0.0
2010-11,1380026,27,30,Bolton_Wanderers,Home,495,Ivan Klasnić,ivan-klasnic,F,True,,,,,,
2010-11,1380026,27,11,Everton,Away,1158,Tim Cahill,tim-cahill,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380026,27,30,Bolton_Wanderers,Home,1244,Kevin Davies,kevin-davies,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380026,27,30,Bolton_Wanderers,Home,2841,Martin Petrov,martin-petrov,F,True,,,,,,
2010-11,1380026,27,11,Everton,Away,14731,Victor Anichebe,victor-anichebe,F,False,0.0,0.0,78.0,0.0,,0.0
2010-11,1380026,27,11,Everton,Away,15010,Jermaine Beckford,jermaine-beckford,F,True,0.0,0.0,29.0,0.0,,0.0
2010-11,1380026,27,30,Bolton_Wanderers,Home,20963,Daniel Sturridge,daniel-sturridge,F,False,0.0,1.0,90.0,0.0,,0.0
2010-11,1380026,27,11,Everton,Away,21764,Marouane Fellaini,marouane-fellaini,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380026,27,11,Everton,Away,37793,Jose Baxter,jose-baxter,F,True,0.0,0.0,12.0,0.0,,0.0
2010-11,1380026,27,30,Bolton_Wanderers,Home,1422568,Johan Elmander,johan-elmander,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380027,27,54,Fulham,Home,637,Andy Johnson,andy-johnson,F,False,0.0,0.0,74.0,0.0,,0.0
2010-11,1380027,27,8,Chelsea,Away,1222,Didier Drogba,didier-drogba,F,True,0.0,0.0,19.0,0.0,,0.0
2010-11,1380027,27,54,Fulham,Home,1223,Eiður Smári Gudjohnsen,eidur-smari-gudjohnsen,F,True,0.0,0.0,7.0,0.0,,0.0
2010-11,1380027,27,8,Chelsea,Away,2436,Fernando Torres,fernando-torres,F,False,0.0,0.0,71.0,0.0,,0.0
2010-11,1380027,27,8,Chelsea,Away,3304,Florent Malouda,florent-malouda,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380027,27,8,Chelsea,Away,5516,Nicolas Anelka,nicolas-anelka,F,False,0.0,0.0,65.0,0.0,,0.0
2010-11,1380028,27,14,Liverpool,Home,3401,Maxi Rodríguez,maxi-rodriguez,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380028,27,14,Liverpool,Home,13329,Milan Jovanović,milan-jovanovic,F,True,0.0,0.0,18.0,0.0,,0.0
2010-11,1380028,27,111,Wigan_Athletic,Away,15668,Hugo Rodallega,hugo-rodallega,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380028,27,14,Liverpool,Home,16582,David N'Gog,david-ngog,F,True,0.0,0.0,26.0,0.0,,0.0
2010-11,1380028,27,14,Liverpool,Home,16943,Luis Suárez,luis-suarez,F,False,0.0,0.0,90.0,0.0,,0.0
2010-11,1380028,27,111,Wigan_Athletic,Away,18294,Franco Di Santo,franco-di-santo,F,True,,,,,,
